epis;QTable;steps;cumReward;discountedRew;
100;75876.33333333333;79;585.3814968245463;127.10909811725458;
200;155731.33333333334;86;558.2814968245463;141.62607657343088;
300;222062.66666666666;216;556.1444904736387;129.59171025616283;
400;286040.0;99;551.7629936490926;86.21132396344358;
500;353897.6666666667;218;543.6629936490925;145.2757177732674;
600;423921.6666666667;47;510.0444904736388;173.75829039413293;
700;496434.3333333333;46;525.4304968245463;194.13668793416446;
800;564653.3333333334;248;570.7629936490926;34.86955696263874;
900;630077.3333333334;179;529.0444904736387;114.12350857736851;
1000;697024.0;148;570.7629936490926;97.69798135853708;
1100;760697.3333333334;149;553.9;182.83377237458708;
1200;820991.3333333334;31;539.922006076975;166.22350947029784;
1300;873944.3333333334;109;566.3814968245463;146.00629628051746;
1400;932797.6666666666;60;508.4405092524287;163.611354466164;
1500;997319.3333333334;100;539.922006076975;47.421046720052466;
1600;1051386.0;74;516.5629936490925;78.25339985802145;
1700;1108924.3333333333;151;600.0;100.24115414321102;
1800;1171716.0;119;527.4405092524287;148.06039423065624;
1900;1230831.3333333333;103;556.1444904736387;115.82568626646479;
2000;1288872.6666666667;158;518.1444904736387;151.05835179942133;
2100;1341536.6666666667;104;581.0;191.71014168993472;
2200;1395899.3333333333;150;566.3814968245463;183.39371249585557;
2300;1444747.3333333333;178;566.3814968245463;210.05484156069127;
2400;1504261.0;62;527.4405092524287;150.78848894575194;
2500;1554728.0;63;570.7629936490926;111.35563963206445;
2600;1611562.6666666667;131;570.7629936490926;175.4923901554654;
2700;1666360.3333333333;117;525.3035029015211;100.8900190042496;
2800;1717813.6666666667;382;510.0444904736388;63.699580801871775;
2900;1768772.0;191;525.3035029015213;109.96219728813098;
3000;1823846.0;223;558.2814968245463;207.76933196236104;
3100;1872697.6666666667;159;570.7629936490926;181.59094041125334;
3200;1917441.3333333333;48;547.3814968245463;140.4835096715683;
3300;1970021.0;135;566.3814968245463;97.97620410083091;
3400;2018813.0;69;526.9074841227313;179.64481034596318;
3500;2064899.3333333333;60;556.1444904736387;202.11490194416956;
3600;2112533.3333333335;77;543.6629936490925;140.29840289007467;
3700;2158682.3333333335;202;556.1444904736388;137.98533663603877;
3800;2209402.6666666665;113;526.8;65.6176153743954;
3900;2262577.6666666665;174;537.1444904736387;139.23370125996453;
4000;2314149.3333333335;110;556.1444904736387;165.685804608992;
4100;2362785.3333333335;209;600.0;186.2844400100988;
4200;2410339.0;102;529.0444904736388;92.6960953293851;
4300;2455554.3333333335;84;570.7629936490926;181.48458942600837;
4400;2505575.0;53;531.1814968245462;149.50216831934426;
4500;2552404.0;110;570.7629936490926;158.34298921423246;
4600;2594606.6666666665;26;547.3814968245463;187.24178892541389;
4700;2639738.0;138;505.6629936490925;87.01824373316221;
4800;2687581.6666666665;135;585.3814968245463;184.84657978603659;
4900;2729023.6666666665;124;556.1444904736387;166.78696735462498;
5000;2771442.3333333335;96;572.9;223.90448154673345;
