epis;QTable;steps;cumReward;discountedRew;
100;74147.0;252;556.1444904736387;2.8101570749357725;
200;144745.66666666666;92;501.9444904736388;167.0731933721624;
300;222014.66666666666;291;523.0590124278824;19.93466381436094;
400;290301.3333333333;43;585.3814968245463;139.1092377698321;
500;364434.6666666667;65;558.2814968245463;261.2339839005785;
600;442524.3333333333;225;520.922006076975;125.49223632676201;
700;516235.3333333333;276;556.1444904736388;172.93343063783877;
800;589503.6666666666;247;547.3814968245463;4.188542486248654;
900;666383.6666666666;333;570.7629936490926;109.42127542213626;
1000;735843.3333333334;143;554.5405092524287;160.6564035600558;
1100;802750.3333333334;204;537.1444904736387;119.58479461731969;
1200;870552.3333333334;319;570.7629936490926;294.529521235289;
1300;933984.3333333334;177;566.3814968245463;130.20615545695512;
1400;997886.0;220;535.5405092524287;2.762091014330896;
1500;1059370.6666666667;122;517.3304968245462;286.9069821137978;
1600;1128618.6666666667;172;600.0;172.99339448836352;
1700;1196341.6666666667;87;537.1444904736388;192.5971219850683;
1800;1258219.6666666667;116;585.3814968245463;185.38766966825304;
1900;1323467.3333333333;124;562.0;243.38768773248262;
2000;1388864.0;101;539.2814968245463;171.9017623987745;
2100;1451418.3333333333;50;556.1444904736388;176.17538692864056;
2200;1513712.0;79;509.0810185048574;152.93651577835405;
2300;1577820.0;208;556.1444904736387;35.010786934704484;
2400;1634381.3333333333;92;585.3814968245463;92.32122820579649;
2500;1698133.3333333333;79;551.7629936490926;173.17636870589843;
2600;1759183.0;101;570.7629936490926;214.21521335860962;
2700;1822392.6666666667;455;529.0444904736387;151.00112418886576;
2800;1883501.3333333333;114;570.7629936490926;163.86248047893685;
2900;1946063.6666666667;109;600.0;145.2945302721502;
3000;2001180.3333333333;204;585.3814968245463;106.0526656707523;
3100;2063625.6666666667;405;539.922006076975;107.40996895508704;
3200;2120627.0;216;558.2814968245463;144.95414512884065;
3300;2177144.6666666665;283;585.3814968245463;66.16954557133342;
3400;2233186.0;139;581.0;106.78537008171374;
3500;2291411.0;315;570.7629936490926;126.80532047253648;
3600;2350281.3333333335;99;585.3814968245463;150.4585245366095;
3700;2407938.3333333335;145;600.0;33.309359431018656;
3800;2466266.6666666665;174;558.2814968245463;107.79066476327814;
3900;2518198.0;179;585.3814968245463;204.4673638033141;
4000;2572373.3333333335;141;558.2814968245463;216.47817683966488;
4100;2628906.6666666665;61;600.0;196.26447384297418;
4200;2684580.0;103;566.3814968245463;109.89287666358018;
4300;2734253.6666666665;59;570.7629936490926;179.96781761602443;
4400;2783882.3333333335;101;556.1444904736388;255.62978679942336;
4500;2835431.3333333335;83;581.0;115.30928421190117;
4600;2892186.6666666665;136;544.4304968245463;105.32115669696603;
4700;2946840.6666666665;332;570.7629936490926;117.85262317238129;
4800;2994796.6666666665;153;558.2814968245463;102.77895176895248;
4900;3047986.0;104;524.6629936490925;222.65838686828914;
5000;3095965.0;71;558.2814968245463;212.03786078858647;
