epis;QTable;steps;cumReward;discountedRew;
0;0;102.89;0;0;
5;0;106.23;0;0;
10;0;101.45;0;0;
15;0;114.49;0;0;
20;0;101.93;0;0;
25;0;99.45;0;0;
30;0;98.13;0;0;
35;0;96.68;0;0;
40;0;97.42;0;0;
45;0;95.06;0;0;
50;0;104.62;0;0;
55;0;91.3;0;0;
60;0;99.66;0;0;
65;0;120.31;0;0;
70;0;104.58;0;0;
75;0;102.22;0;0;
80;0;101.71;0;0;
85;0;104.69;0;0;
90;0;96.97;0;0;
95;0;84.49;0;0;
100;0;90.96;0;0;
105;0;97.43;0;0;
110;0;105.62;0;0;
115;0;100.16;0;0;
120;0;101;0;0;
125;0;111.16;0;0;
130;0;98.13;0;0;
135;0;96.28;0;0;
140;0;104.71;0;0;
145;0;105.71;0;0;
150;0;104.81;0;0;
155;0;101.93;0;0;
160;0;93.51;0;0;
165;0;98.57;0;0;
170;0;103;0;0;
175;0;99.55;0;0;
180;0;97.34;0;0;
185;0;118.41;0;0;
190;0;101.06;0;0;
195;0;103.68;0;0;
200;0;89.1;0;0;
205;0;105.83;0;0;
210;0;118.54;0;0;
215;0;111.61;0;0;
220;0;107.08;0;0;
225;0;114.14;0;0;
230;0;93.31;0;0;
235;0;102.23;0;0;
240;0;100.17;0;0;
245;0;111.88;0;0;
250;0;100.55;0;0;
255;0;99.58;0;0;
260;0;110.99;0;0;
265;0;105.8;0;0;
270;0;103.65;0;0;
275;0;102.25;0;0;
280;0;110.77;0;0;
285;0;100.91;0;0;
290;0;92.61;0;0;
295;0;109.43;0;0;
300;0;92.41;0;0;
305;0;97.37;0;0;
310;0;111.24;0;0;
315;0;114.79;0;0;
320;0;86.22;0;0;
325;0;118.42;0;0;
330;0;99.02;0;0;
335;0;90.14;0;0;
340;0;104.37;0;0;
345;0;105.76;0;0;
350;0;92.89;0;0;
355;0;117.87;0;0;
360;0;105.93;0;0;
365;0;104.49;0;0;
370;0;96.79;0;0;
375;0;91.71;0;0;
380;0;101.63;0;0;
385;0;100.01;0;0;
390;0;97.03;0;0;
395;0;97.52;0;0;
400;0;96.48;0;0;
405;0;116.08;0;0;
410;0;101.38;0;0;
415;0;102.31;0;0;
420;0;106.99;0;0;
425;0;85.66;0;0;
430;0;99.68;0;0;
435;0;99.58;0;0;
440;0;96.4;0;0;
445;0;103.23;0;0;
450;0;94.35;0;0;
455;0;100.67;0;0;
460;0;99.85;0;0;
465;0;110.59;0;0;
470;0;106.92;0;0;
475;0;90.34;0;0;
480;0;106.88;0;0;
485;0;109.35;0;0;
490;0;102.69;0;0;
495;0;105.18;0;0;
500;0;92.1;0;0;
505;0;108.86;0;0;
510;0;88.9;0;0;
515;0;101.78;0;0;
520;0;96.74;0;0;
525;0;114.06;0;0;
530;0;106.06;0;0;
535;0;102.78;0;0;
540;0;117.85;0;0;
545;0;90.79;0;0;
550;0;97.47;0;0;
555;0;99.9;0;0;
560;0;101.31;0;0;
565;0;109.46;0;0;
570;0;91.6;0;0;
575;0;104.57;0;0;
580;0;99.88;0;0;
585;0;99.63;0;0;
590;0;110.38;0;0;
595;0;97.37;0;0;
600;0;94.13;0;0;
605;0;95.58;0;0;
610;0;97.18;0;0;
615;0;100.05;0;0;
620;0;94.18;0;0;
