epis;QTable;steps;cumReward;discountedRew;
0;0;112.53;0;0;
5;0;103.2;0;0;
10;0;99.1;0;0;
15;0;112.52;0;0;
20;0;101.74;0;0;
25;0;107.43;0;0;
30;0;106.7;0;0;
35;0;95.96;0;0;
40;0;88.86;0;0;
45;0;108.08;0;0;
50;0;114.54;0;0;
55;0;102.9;0;0;
60;0;91.33;0;0;
65;0;100.53;0;0;
70;0;97.7;0;0;
75;0;97.99;0;0;
80;0;91.31;0;0;
85;0;110.27;0;0;
90;0;96.44;0;0;
95;0;106.89;0;0;
100;0;99.36;0;0;
105;0;99.51;0;0;
110;0;97.3;0;0;
115;0;103.01;0;0;
120;0;112.77;0;0;
125;0;97.32;0;0;
130;0;98.37;0;0;
135;0;98.68;0;0;
140;0;107.96;0;0;
145;0;92.65;0;0;
150;0;107.83;0;0;
155;0;109.8;0;0;
160;0;97.99;0;0;
165;0;101.17;0;0;
170;0;107.82;0;0;
175;0;79.89;0;0;
180;0;97.53;0;0;
185;0;97.5;0;0;
190;0;109.68;0;0;
195;0;101.07;0;0;
200;0;104.25;0;0;
205;0;103.43;0;0;
210;0;102.58;0;0;
215;0;97.11;0;0;
220;0;98.79;0;0;
225;0;91.62;0;0;
230;0;97.48;0;0;
235;0;93.08;0;0;
240;0;93.82;0;0;
245;0;101.03;0;0;
250;0;100.08;0;0;
255;0;105.64;0;0;
260;0;99.64;0;0;
265;0;88.69;0;0;
270;0;111.03;0;0;
275;0;111.75;0;0;
280;0;97.81;0;0;
285;0;98.99;0;0;
290;0;105.21;0;0;
295;0;115.02;0;0;
300;0;99.94;0;0;
305;0;107;0;0;
310;0;92.39;0;0;
315;0;107.61;0;0;
320;0;120.74;0;0;
325;0;92.37;0;0;
330;0;74.46;0;0;
335;0;100.89;0;0;
340;0;124.75;0;0;
345;0;111.83;0;0;
350;0;106.06;0;0;
355;0;111.91;0;0;
360;0;99.15;0;0;
365;0;95.11;0;0;
370;0;101.22;0;0;
375;0;108.54;0;0;
380;0;106.13;0;0;
385;0;100.57;0;0;
390;0;113.34;0;0;
395;0;90.85;0;0;
400;0;108.58;0;0;
405;0;112.26;0;0;
410;0;99.99;0;0;
415;0;102.94;0;0;
420;0;99.62;0;0;
425;0;106.03;0;0;
430;0;91.21;0;0;
435;0;93.26;0;0;
440;0;97.4;0;0;
445;0;94.82;0;0;
450;0;95.44;0;0;
455;0;108.28;0;0;
460;0;91.3;0;0;
465;0;102.98;0;0;
470;0;100.18;0;0;
475;0;92.02;0;0;
480;0;109.07;0;0;
485;0;104.02;0;0;
490;0;95.15;0;0;
495;0;100.27;0;0;
500;0;107.22;0;0;
505;0;108.88;0;0;
510;0;94.78;0;0;
515;0;110.66;0;0;
520;0;111.96;0;0;
525;0;100.11;0;0;
530;0;106.8;0;0;
535;0;106.71;0;0;
540;0;104.89;0;0;
545;0;106.07;0;0;
550;0;107.43;0;0;
555;0;98.87;0;0;
560;0;116.63;0;0;
565;0;91.8;0;0;
570;0;94.25;0;0;
575;0;92.72;0;0;
580;0;118.71;0;0;
585;0;98.22;0;0;
590;0;91.78;0;0;
595;0;106.74;0;0;
600;0;94.94;0;0;
605;0;108.63;0;0;
610;0;96.14;0;0;
615;0;96.01;0;0;
620;0;104;0;0;
625;0;104.42;0;0;
630;0;98.95;0;0;
635;0;105.27;0;0;
640;0;108.98;0;0;
645;0;86.41;0;0;
650;0;106.2;0;0;
655;0;96.35;0;0;
