epis;QTable;steps;cumReward;discountedRew;
0;0;107.44;0;0;
5;520;103.4;0;0;
10;763.3333;110.76;0;0;
15;1098.6667;103.54;0;0;
20;1255.6667;95.74;0;0;
25;1555;110.09;0;0;
30;1796.3333;95.81;0;0;
35;2008.3333;99.4;0;0;
40;2186.6667;97.2;0;0;
45;2343.6667;111.3;0;0;
50;2612.3333;112.51;0;0;
55;2718;96.13;0;0;
60;2830.3333;117.07;0;0;
65;2879;94.63;0;0;
70;2953;96.04;0;0;
75;3146.6667;108.46;0;0;
80;3351;97.09;0;0;
85;3439.6667;93.22;0;0;
90;3514.6667;100.82;0;0;
95;3668;102.31;0;0;
100;3824.3333;94.94;0;0;
105;3956.6667;93.73;0;0;
110;4097;89.52;0;0;
115;4194.6667;89.45;0;0;
120;4331;100.71;0;0;
125;4463.3333;93.91;0;0;
130;4538.6667;97.82;0;0;
135;4627;96.96;0;0;
140;4707.3333;98.39;0;0;
145;4823;100.42;0;0;
150;4935;102.96;0;0;
155;5068.3333;82.61;0;0;
160;5120.3333;90.69;0;0;
165;5286;90.91;0;0;
170;5416.3333;90.9;0;0;
175;5574.6667;109.56;0;0;
180;5801;80.69;0;0;
185;5884.6667;92.72;0;0;
190;5979;105.4;0;0;
195;6068.6667;95.18;0;0;
200;6204;101.63;0;0;
205;6309;110.77;0;0;
210;6401.6667;93.34;0;0;
215;6558.6667;103.15;0;0;
220;6613;86.54;0;0;
225;6776.6667;89.8;0;0;
230;6834.6667;89.45;0;0;
235;6917.3333;106.36;0;0;
240;7089;93.04;0;0;
245;7199.3333;99.85;0;0;
250;7270.6667;104.8;0;0;
255;7364.3333;90.17;0;0;
260;7598;84.18;0;0;
265;7685.3333;90.52;0;0;
270;7815;100.94;0;0;
275;7877;106.26;0;0;
280;8005.3333;87.18;0;0;
285;8129;90.9;0;0;
290;8378.6667;92.56;0;0;
295;8452.6667;104.46;0;0;
300;8661;78.97;0;0;
305;8761.6667;92.99;0;0;
310;8851.6667;83.18;0;0;
315;8921.3333;102.27;0;0;
320;9015.6667;89.35;0;0;
325;9141.6667;84.98;0;0;
330;9213.3333;91.87;0;0;
335;9308.3333;88.67;0;0;
340;9439.3333;90.08;0;0;
345;9529.3333;101.76;0;0;
350;9665.3333;91.09;0;0;
355;9743;98.1;0;0;
360;9829.3333;89.33;0;0;
365;10035;89.73;0;0;
370;10103;99.88;0;0;
375;10156.3333;90.63;0;0;
380;10208.3333;103.93;0;0;
385;10272.6667;85.94;0;0;
390;10386;79.5;0;0;
395;10475.3333;94.58;0;0;
400;10718;91.29;0;0;
405;10835;88.44;0;0;
410;10965.6667;104.27;0;0;
415;11067.6667;83.11;0;0;
420;11182.6667;96.91;0;0;
425;11375.3333;93.66;0;0;
430;11515;89.01;0;0;
435;11592.3333;89.12;0;0;
440;11703.6667;85.39;0;0;
445;11860.6667;99.98;0;0;
450;11918.6667;95.77;0;0;
455;12015.6667;94.72;0;0;
460;12038.3333;97.59;0;0;
465;12150.3333;92.12;0;0;
470;12226;92.11;0;0;
475;12356.6667;96.54;0;0;
480;12546.3333;90.51;0;0;
485;12712;92.08;0;0;
490;12770;100.77;0;0;
495;12886.3333;95.41;0;0;
500;13054;90.82;0;0;
505;13156.3333;83.56;0;0;
510;13256.6667;100.92;0;0;
515;13320.6667;85.41;0;0;
520;13359.6667;80.19;0;0;
525;13527.6667;103.59;0;0;
530;13571.6667;96.16;0;0;
535;13664.6667;91.87;0;0;
540;13771;87.88;0;0;
545;13834;87.37;0;0;
550;13973.6667;106.8;0;0;
555;14094;105.22;0;0;
560;14184;83.35;0;0;
565;14270.3333;95.92;0;0;
570;14345.6667;99.18;0;0;
575;14402.6667;82.71;0;0;
580;14566;92.15;0;0;
585;14665.3333;75.59;0;0;
590;14737.6667;96.64;0;0;
595;14863.3333;87.31;0;0;
600;14955.6667;93.55;0;0;
605;15058;94.42;0;0;
610;15083.3333;78;0;0;
615;15180.6667;83.52;0;0;
620;15330.3333;93.85;0;0;
625;15410;96.53;0;0;
630;15495.3333;92.99;0;0;
635;15607.6667;83.57;0;0;
640;15685.6667;92.73;0;0;
645;15779;87.5;0;0;
650;15859;85.69;0;0;
655;16025;96.68;0;0;
660;16178.3333;90.16;0;0;
665;16297;94.84;0;0;
670;16333;91.41;0;0;
675;16379;83.77;0;0;
680;16461.6667;83.06;0;0;
685;16517.3333;97.03;0;0;
690;16644;89.84;0;0;
695;16656.6667;84.95;0;0;
700;16728;89.82;0;0;
705;16860.6667;87.89;0;0;
710;16931;80.09;0;0;
715;16953.6667;94.75;0;0;
720;17108;87.55;0;0;
725;17212;79.38;0;0;
730;17292.3333;79.2;0;0;
735;17392.6667;86.44;0;0;
740;17456.3333;86.18;0;0;
745;17524;87.65;0;0;
750;17556.6667;80;0;0;
755;17639.3333;82.51;0;0;
760;17710.6667;91.03;0;0;
765;17829.3333;79.1;0;0;
770;17965.6667;90.43;0;0;
775;18103;86.46;0;0;
780;18168.3333;78.63;0;0;
785;18249;93.95;0;0;
790;18305;93.19;0;0;
795;18469.3333;77.31;0;0;
800;18607;78.56;0;0;
805;18700.3333;83.2;0;0;
810;18775;95.67;0;0;
815;18864.6667;96.24;0;0;
820;18950.3333;92.51;0;0;
825;19005;91.05;0;0;
830;19112;88.76;0;0;
835;19209;81.41;0;0;
840;19300.3333;78.15;0;0;
845;19452;76.6;0;0;
850;19512.6667;88.83;0;0;
855;19602;99.02;0;0;
860;19779.3333;97.16;0;0;
865;19844;83.13;0;0;
870;19920;73.65;0;0;
875;20028.6667;84.17;0;0;
880;20130.3333;88.71;0;0;
885;20226.3333;82.79;0;0;
890;20324;78.09;0;0;
895;20415;79.13;0;0;
900;20494;94.92;0;0;
905;20557.6667;93.11;0;0;
910;20603;81.57;0;0;
915;20665.3333;93.69;0;0;
