epis;QTable;steps;cumReward;discountedRew;
2;203.0;69;3.0;0.0858661474266219;
4;528.0;52;3.0;0.03482372794384067;
6;814.3333333333334;109;3.0;0.08353497901428177;
8;876.6666666666666;75;3.0;0.00810732755507455;
10;924.6666666666666;66;3.0;0.21772751237095142;
12;1009.6666666666666;39;3.0;0.09316212954823262;
14;1059.6666666666667;48;3.0;0.22373604624910598;
16;1120.0;23;3.0;1.0683876863083615;
18;1123.6666666666667;17;3.0;0.9991725553661845;
20;1143.6666666666667;21;3.0;0.6412783827752185;
22;1143.6666666666667;20;3.0;0.7125315364169096;
24;1143.6666666666667;14;3.0;1.3407537928329005;
26;1148.6666666666667;14;3.0;1.3407537928329005;
28;1148.6666666666667;14;3.0;1.3407537928329005;
30;1148.6666666666667;14;3.0;1.3407537928329005;
32;1158.6666666666667;14;3.0;1.3407537928329005;
34;1158.6666666666667;14;3.0;1.3407537928329005;
36;1163.6666666666667;14;3.0;1.3407537928329005;
38;1168.6666666666667;14;3.0;1.3407537928329005;
40;1168.6666666666667;14;3.0;1.3407537928329005;
42;1168.6666666666667;14;3.0;1.3407537928329005;
44;1168.6666666666667;14;3.0;1.3407537928329005;
46;1168.6666666666667;14;3.0;1.3407537928329005;
48;1168.6666666666667;14;3.0;1.3407537928329005;
50;1168.6666666666667;14;3.0;1.3407537928329005;
52;1168.6666666666667;14;3.0;1.3407537928329005;
54;1168.6666666666667;14;3.0;1.3407537928329005;
56;1168.6666666666667;14;3.0;1.3407537928329005;
58;1168.6666666666667;14;3.0;1.3407537928329005;
60;1168.6666666666667;14;3.0;1.3407537928329005;
62;1168.6666666666667;14;3.0;1.3407537928329005;
64;1168.6666666666667;12;3.0;1.5013515960900006;
66;1168.6666666666667;12;3.0;1.5013515960900006;
68;1168.6666666666667;12;3.0;1.5013515960900006;
70;1168.6666666666667;12;3.0;1.5013515960900006;
72;1168.6666666666667;12;3.0;1.5013515960900006;
74;1179.6666666666667;12;3.0;1.5013515960900006;
76;1179.6666666666667;12;3.0;1.5013515960900006;
78;1179.6666666666667;11;3.0;1.5362194401000004;
80;1179.6666666666667;11;3.0;1.5362194401000004;
82;1179.6666666666667;11;3.0;1.5362194401000004;
84;1179.6666666666667;11;3.0;1.5362194401000004;
86;1179.6666666666667;11;3.0;1.5362194401000004;
88;1179.6666666666667;11;3.0;1.5362194401000004;
90;1179.6666666666667;11;3.0;1.5362194401000004;
92;1219.6666666666667;11;3.0;1.5362194401000004;
94;1219.6666666666667;11;3.0;1.5362194401000004;
96;1219.6666666666667;11;3.0;1.5362194401000004;
98;1219.6666666666667;11;3.0;1.5362194401000004;
100;1219.6666666666667;11;3.0;1.5362194401000004;
102;1254.6666666666667;11;3.0;1.5362194401000004;
104;1254.6666666666667;11;3.0;1.5362194401000004;
106;1254.6666666666667;11;3.0;1.5362194401000004;
108;1254.6666666666667;11;3.0;1.5362194401000004;
110;1254.6666666666667;11;3.0;1.5362194401000004;
112;1254.6666666666667;11;3.0;1.5362194401000004;
114;1254.6666666666667;11;3.0;1.5362194401000004;
116;1254.6666666666667;11;3.0;1.5362194401000004;
118;1254.6666666666667;11;3.0;1.5362194401000004;
120;1254.6666666666667;11;3.0;1.5362194401000004;
122;1254.6666666666667;11;3.0;1.5362194401000004;
124;1363.6666666666667;11;3.0;1.5362194401000004;
126;1388.6666666666667;11;3.0;1.5362194401000004;
128;1388.6666666666667;11;3.0;1.5362194401000004;
130;1388.6666666666667;11;3.0;1.5362194401000004;
132;1388.6666666666667;11;3.0;1.5362194401000004;
134;1388.6666666666667;11;3.0;1.5362194401000004;
136;1388.6666666666667;11;3.0;1.5362194401000004;
138;1388.6666666666667;11;3.0;1.5362194401000004;
140;1388.6666666666667;11;3.0;1.5362194401000004;
142;1388.6666666666667;11;3.0;1.5362194401000004;
144;1388.6666666666667;11;3.0;1.5362194401000004;
146;1388.6666666666667;11;3.0;1.5362194401000004;
148;1388.6666666666667;11;3.0;1.5362194401000004;
150;1388.6666666666667;11;3.0;1.5362194401000004;
152;1388.6666666666667;11;3.0;1.5362194401000004;
154;1388.6666666666667;11;3.0;1.5362194401000004;
156;1388.6666666666667;11;3.0;1.5362194401000004;
158;1388.6666666666667;11;3.0;1.5362194401000004;
160;1388.6666666666667;11;3.0;1.5362194401000004;
162;1388.6666666666667;11;3.0;1.5362194401000004;
164;1388.6666666666667;11;3.0;1.5362194401000004;
166;1388.6666666666667;11;3.0;1.5362194401000004;
168;1388.6666666666667;11;3.0;1.5362194401000004;
170;1388.6666666666667;11;3.0;1.5362194401000004;
172;1388.6666666666667;11;3.0;1.5362194401000004;
174;1388.6666666666667;11;3.0;1.5362194401000004;
176;1393.6666666666667;11;3.0;1.5362194401000004;
178;1393.6666666666667;11;3.0;1.5362194401000004;
180;1393.6666666666667;10;3.0;1.6340104890000005;
182;1393.6666666666667;10;3.0;1.6340104890000005;
184;1393.6666666666667;10;3.0;1.6340104890000005;
186;1434.0;10;3.0;1.6340104890000005;
188;1434.0;10;3.0;1.6340104890000005;
190;1468.6666666666667;10;3.0;1.6340104890000005;
192;1468.6666666666667;10;3.0;1.6340104890000005;
194;1468.6666666666667;10;3.0;1.6340104890000005;
196;1468.6666666666667;10;3.0;1.6340104890000005;
198;1468.6666666666667;10;3.0;1.6340104890000005;
200;1468.6666666666667;10;3.0;1.6340104890000005;
202;1468.6666666666667;10;3.0;1.6340104890000005;
204;1468.6666666666667;10;3.0;1.6340104890000005;
206;1468.6666666666667;10;3.0;1.6340104890000005;
208;1468.6666666666667;10;3.0;1.6340104890000005;
210;1468.6666666666667;10;3.0;1.6340104890000005;
212;1483.6666666666667;10;3.0;1.6340104890000005;
214;1483.6666666666667;10;3.0;1.6340104890000005;
216;1483.6666666666667;10;3.0;1.6340104890000005;
218;1483.6666666666667;10;3.0;1.6340104890000005;
220;1483.6666666666667;10;3.0;1.6340104890000005;
222;1494.6666666666667;10;3.0;1.6340104890000005;
224;1494.6666666666667;10;3.0;1.6340104890000005;
226;1494.6666666666667;10;3.0;1.6340104890000005;
228;1494.6666666666667;10;3.0;1.6340104890000005;
230;1494.6666666666667;10;3.0;1.6340104890000005;
232;1494.6666666666667;10;3.0;1.6340104890000005;
234;1494.6666666666667;10;3.0;1.6340104890000005;
236;1494.6666666666667;10;3.0;1.6340104890000005;
238;1494.6666666666667;10;3.0;1.6340104890000005;
240;1494.6666666666667;10;3.0;1.6340104890000005;
242;1494.6666666666667;10;3.0;1.6340104890000005;
244;1494.6666666666667;10;3.0;1.6340104890000005;
246;1494.6666666666667;10;3.0;1.6340104890000005;
248;1494.6666666666667;10;3.0;1.6340104890000005;
250;1494.6666666666667;10;3.0;1.6340104890000005;
252;1494.6666666666667;10;3.0;1.6340104890000005;
254;1494.6666666666667;10;3.0;1.6340104890000005;
256;1494.6666666666667;10;3.0;1.6340104890000005;
258;1494.6666666666667;10;3.0;1.6340104890000005;
260;1494.6666666666667;10;3.0;1.6340104890000005;
262;1494.6666666666667;10;3.0;1.6340104890000005;
264;1494.6666666666667;10;3.0;1.6340104890000005;
266;1494.6666666666667;10;3.0;1.6340104890000005;
268;1494.6666666666667;10;3.0;1.6340104890000005;
270;1494.6666666666667;10;3.0;1.6340104890000005;
272;1494.6666666666667;10;3.0;1.6340104890000005;
274;1494.6666666666667;10;3.0;1.6340104890000005;
276;1494.6666666666667;10;3.0;1.6340104890000005;
278;1494.6666666666667;10;3.0;1.6340104890000005;
280;1494.6666666666667;10;3.0;1.6340104890000005;
282;1494.6666666666667;10;3.0;1.6340104890000005;
284;1494.6666666666667;10;3.0;1.6340104890000005;
286;1494.6666666666667;10;3.0;1.6340104890000005;
288;1494.6666666666667;10;3.0;1.6340104890000005;
290;1494.6666666666667;10;3.0;1.6340104890000005;
292;1494.6666666666667;10;3.0;1.6340104890000005;
294;1494.6666666666667;10;3.0;1.6340104890000005;
296;1494.6666666666667;10;3.0;1.6340104890000005;
298;1494.6666666666667;10;3.0;1.6340104890000005;
300;1494.6666666666667;10;3.0;1.6340104890000005;
302;1499.6666666666667;10;3.0;1.6340104890000005;
304;1499.6666666666667;10;3.0;1.6340104890000005;
306;1499.6666666666667;10;3.0;1.6340104890000005;
308;1499.6666666666667;10;3.0;1.6340104890000005;
310;1499.6666666666667;10;3.0;1.6340104890000005;
312;1499.6666666666667;10;3.0;1.6340104890000005;
314;1499.6666666666667;10;3.0;1.6340104890000005;
316;1499.6666666666667;10;3.0;1.6340104890000005;
318;1499.6666666666667;10;3.0;1.6340104890000005;
320;1499.6666666666667;10;3.0;1.6340104890000005;
