epis;QTable;steps;cumReward;discountedRew;
2;479.3333333333333;133;3.0;0.5111983730650663;
4;637.0;205;3.0;0.05686523821074809;
6;853.6666666666666;145;3.0;0.02256914089643072;
8;911.0;40;3.0;0.13434168879282787;
10;942.0;73;3.0;0.0047020345789405196;
12;1036.0;130;3.0;0.09848024813191375;
14;1061.0;48;3.0;0.3328527617627133;
16;1076.0;35;3.0;0.2712645948325937;
18;1081.0;48;3.0;0.2031469330396411;
20;1081.0;25;3.0;0.9026382600735384;
22;1081.0;29;3.0;0.8178537524342487;
24;1081.0;15;3.0;1.2335463646496105;
26;1081.0;15;3.0;1.2335463646496105;
28;1081.0;15;3.0;1.2335463646496105;
30;1081.0;15;3.0;1.2335463646496105;
32;1081.0;15;3.0;1.2335463646496105;
34;1081.0;15;3.0;1.2335463646496105;
36;1096.0;15;3.0;1.2335463646496105;
38;1096.0;15;3.0;1.2335463646496105;
40;1096.0;14;3.0;1.2977070718329005;
42;1096.0;14;3.0;1.2977070718329005;
44;1096.0;14;3.0;1.2977070718329005;
46;1096.0;14;3.0;1.2977070718329005;
48;1096.0;14;3.0;1.2977070718329005;
50;1096.0;14;3.0;1.2977070718329005;
52;1111.0;14;3.0;1.2977070718329005;
54;1131.0;14;3.0;1.2977070718329005;
56;1186.0;14;3.0;1.2977070718329005;
58;1186.0;14;3.0;1.2977070718329005;
60;1186.0;14;3.0;1.2977070718329005;
62;1189.6666666666667;14;3.0;1.2977070718329005;
64;1189.6666666666667;14;3.0;1.2977070718329005;
66;1189.6666666666667;14;3.0;1.2977070718329005;
68;1189.6666666666667;14;3.0;1.2977070718329005;
70;1189.6666666666667;14;3.0;1.2977070718329005;
72;1189.6666666666667;14;3.0;1.2977070718329005;
74;1189.6666666666667;14;3.0;1.2977070718329005;
76;1226.6666666666667;14;3.0;1.2977070718329005;
78;1226.6666666666667;14;3.0;1.2977070718329005;
80;1256.6666666666667;14;3.0;1.2977070718329005;
82;1256.6666666666667;14;3.0;1.2977070718329005;
84;1256.6666666666667;14;3.0;1.2977070718329005;
86;1256.6666666666667;14;3.0;1.2977070718329005;
88;1256.6666666666667;14;3.0;1.2977070718329005;
90;1256.6666666666667;14;3.0;1.2977070718329005;
92;1256.6666666666667;14;3.0;1.2977070718329005;
94;1256.6666666666667;14;3.0;1.2977070718329005;
96;1256.6666666666667;14;3.0;1.2977070718329005;
98;1256.6666666666667;14;3.0;1.2977070718329005;
100;1256.6666666666667;14;3.0;1.2977070718329005;
102;1256.6666666666667;14;3.0;1.2977070718329005;
104;1256.6666666666667;14;3.0;1.2977070718329005;
106;1256.6666666666667;14;3.0;1.2977070718329005;
108;1256.6666666666667;14;3.0;1.2977070718329005;
110;1256.6666666666667;14;3.0;1.2977070718329005;
112;1256.6666666666667;14;3.0;1.2977070718329005;
114;1256.6666666666667;14;3.0;1.2977070718329005;
116;1256.6666666666667;14;3.0;1.2977070718329005;
118;1256.6666666666667;14;3.0;1.2977070718329005;
120;1256.6666666666667;14;3.0;1.2977070718329005;
122;1256.6666666666667;13;3.0;1.3259500254810004;
124;1256.6666666666667;13;3.0;1.3259500254810004;
126;1256.6666666666667;13;3.0;1.3259500254810004;
128;1256.6666666666667;13;3.0;1.3259500254810004;
130;1256.6666666666667;13;3.0;1.3259500254810004;
132;1256.6666666666667;13;3.0;1.3259500254810004;
134;1256.6666666666667;13;3.0;1.3259500254810004;
136;1256.6666666666667;13;3.0;1.3259500254810004;
138;1256.6666666666667;13;3.0;1.3259500254810004;
140;1256.6666666666667;13;3.0;1.3259500254810004;
142;1256.6666666666667;13;3.0;1.3259500254810004;
144;1256.6666666666667;13;3.0;1.3259500254810004;
146;1256.6666666666667;13;3.0;1.3259500254810004;
148;1256.6666666666667;13;3.0;1.3259500254810004;
150;1260.3333333333333;13;3.0;1.3259500254810004;
152;1260.3333333333333;13;3.0;1.3259500254810004;
154;1260.3333333333333;13;3.0;1.3259500254810004;
156;1260.3333333333333;13;3.0;1.3259500254810004;
158;1260.3333333333333;13;3.0;1.3259500254810004;
160;1260.3333333333333;13;3.0;1.3259500254810004;
162;1260.3333333333333;13;3.0;1.3259500254810004;
164;1260.3333333333333;13;3.0;1.3259500254810004;
166;1260.3333333333333;13;3.0;1.3259500254810004;
168;1260.3333333333333;13;3.0;1.3259500254810004;
170;1260.3333333333333;13;3.0;1.3259500254810004;
172;1260.3333333333333;13;3.0;1.3259500254810004;
174;1260.3333333333333;13;3.0;1.3259500254810004;
176;1260.3333333333333;13;3.0;1.3259500254810004;
178;1260.3333333333333;13;3.0;1.3259500254810004;
180;1280.3333333333333;13;3.0;1.3259500254810004;
182;1280.3333333333333;13;3.0;1.3259500254810004;
184;1280.3333333333333;13;3.0;1.3259500254810004;
186;1280.3333333333333;13;3.0;1.3259500254810004;
