epis;QTable;steps;cumReward;discountedRew;
2;317.6666666666667;102;3.0;0.002515501362844487;
4;559.6666666666666;195;3.0;0.0010779802837831386;
6;636.6666666666666;118;3.0;0.009476906173956396;
8;805.0;25;3.0;0.5785395184738719;
10;838.6666666666666;86;3.0;0.3161581343322794;
12;981.3333333333334;38;3.0;0.11276213479641053;
14;1048.0;33;3.0;0.19096366542432647;
16;1058.0;33;3.0;0.3749161116869654;
18;1058.0;22;3.0;0.6085316041066968;
20;1100.3333333333333;24;3.0;0.5211535529745245;
22;1189.3333333333333;85;3.0;0.0384546514783765;
24;1193.0;26;3.0;0.4757959898407549;
26;1193.0;28;3.0;0.34192884610658547;
28;1193.0;18;3.0;1.1053013534776661;
30;1193.0;16;3.0;1.2106695721946494;
32;1193.0;16;3.0;1.2106695721946494;
34;1193.0;18;3.0;1.1053013534776661;
36;1193.0;16;3.0;1.2106695721946494;
38;1193.0;16;3.0;1.2106695721946494;
40;1193.0;16;3.0;1.2106695721946494;
42;1193.0;16;3.0;1.2106695721946494;
44;1193.0;16;3.0;1.2106695721946494;
46;1193.0;15;3.0;1.2722884135496104;
48;1193.0;15;3.0;1.2722884135496104;
50;1193.0;15;3.0;1.2722884135496104;
52;1193.0;15;3.0;1.2722884135496104;
54;1193.0;15;3.0;1.2722884135496104;
56;1193.0;15;3.0;1.2722884135496104;
58;1193.0;15;3.0;1.2722884135496104;
60;1193.0;15;3.0;1.2722884135496104;
62;1193.0;15;3.0;1.2722884135496104;
64;1193.0;15;3.0;1.2722884135496104;
66;1193.0;15;3.0;1.2722884135496104;
68;1193.0;15;3.0;1.2722884135496104;
70;1193.0;15;3.0;1.2722884135496104;
72;1193.0;15;3.0;1.2722884135496104;
74;1193.0;15;3.0;1.2722884135496104;
76;1193.0;15;3.0;1.2722884135496104;
78;1193.0;15;3.0;1.2722884135496104;
80;1193.0;15;3.0;1.2722884135496104;
82;1193.0;14;3.0;1.3407537928329005;
84;1193.0;14;3.0;1.3407537928329005;
86;1193.0;14;3.0;1.3407537928329005;
88;1193.0;14;3.0;1.3407537928329005;
90;1193.0;14;3.0;1.3407537928329005;
92;1193.0;14;3.0;1.3407537928329005;
94;1193.0;14;3.0;1.3407537928329005;
96;1196.6666666666667;14;3.0;1.3407537928329005;
98;1196.6666666666667;14;3.0;1.3407537928329005;
100;1196.6666666666667;14;3.0;1.3407537928329005;
102;1196.6666666666667;14;3.0;1.3407537928329005;
104;1196.6666666666667;14;3.0;1.3407537928329005;
106;1196.6666666666667;14;3.0;1.3407537928329005;
108;1196.6666666666667;14;3.0;1.3407537928329005;
110;1196.6666666666667;14;3.0;1.3407537928329005;
112;1196.6666666666667;14;3.0;1.3407537928329005;
114;1196.6666666666667;14;3.0;1.3407537928329005;
116;1196.6666666666667;14;3.0;1.3407537928329005;
118;1196.6666666666667;14;3.0;1.3407537928329005;
120;1196.6666666666667;14;3.0;1.3407537928329005;
122;1196.6666666666667;14;3.0;1.3407537928329005;
124;1196.6666666666667;14;3.0;1.3407537928329005;
126;1196.6666666666667;14;3.0;1.3407537928329005;
128;1196.6666666666667;14;3.0;1.3407537928329005;
130;1196.6666666666667;14;3.0;1.3407537928329005;
132;1196.6666666666667;14;3.0;1.3407537928329005;
134;1196.6666666666667;14;3.0;1.3407537928329005;
136;1196.6666666666667;14;3.0;1.3407537928329005;
138;1196.6666666666667;14;3.0;1.3407537928329005;
140;1196.6666666666667;14;3.0;1.3407537928329005;
142;1196.6666666666667;14;3.0;1.3407537928329005;
144;1196.6666666666667;13;3.0;1.3689967464810004;
146;1196.6666666666667;13;3.0;1.3689967464810004;
148;1196.6666666666667;13;3.0;1.3689967464810004;
150;1196.6666666666667;13;3.0;1.3689967464810004;
152;1196.6666666666667;13;3.0;1.3689967464810004;
154;1196.6666666666667;13;3.0;1.3689967464810004;
156;1196.6666666666667;13;3.0;1.3689967464810004;
158;1200.3333333333333;13;3.0;1.3689967464810004;
160;1200.3333333333333;13;3.0;1.3689967464810004;
162;1200.3333333333333;13;3.0;1.3689967464810004;
164;1200.3333333333333;13;3.0;1.3689967464810004;
166;1200.3333333333333;13;3.0;1.3689967464810004;
168;1200.3333333333333;13;3.0;1.3689967464810004;
170;1200.3333333333333;13;3.0;1.3689967464810004;
172;1200.3333333333333;13;3.0;1.3689967464810004;
174;1200.3333333333333;13;3.0;1.3689967464810004;
176;1200.3333333333333;13;3.0;1.3689967464810004;
