epis;QTable;steps;cumReward;discountedRew;
100;62836.666666666664;311;554.5405092524287;263.12336905361605;
200;112740.66666666667;62;600.0;316.5815411396059;
300;147984.33333333334;142;600.0;319.859339578853;
400;178261.33333333334;35;600.0;326.8020282021242;
500;201253.66666666666;40;558.2814968245463;339.92898216024423;
600;220727.66666666666;301;585.3814968245463;388.94410000000164;
700;236145.33333333334;20;585.3814968245463;417.57787416429295;
800;248021.33333333334;20;600.0;419.55261717672994;
900;257389.33333333334;26;581.0;394.75907370030404;
1000;263950.3333333333;12;585.3814968245463;445.3036184135673;
1100;273404.6666666667;12;600.0;420.3251596090001;
1200;279979.0;14;600.0;414.3627582832901;
1300;288162.3333333333;26;600.0;396.12307987691855;
1400;297368.3333333333;12;600.0;449.891059609;
1500;305897.6666666667;11;600.0;423.81194401000005;
1600;313047.3333333333;11;600.0;423.81194401000005;
1700;322003.0;11;600.0;423.81194401000005;
1800;327026.0;11;600.0;423.81194401000005;
1900;332548.3333333333;11;600.0;453.37784401;
2000;341488.6666666667;11;600.0;453.37784401;
2100;346958.3333333333;11;600.0;453.37784401;
2200;351917.6666666667;11;600.0;453.37784401;
2300;355708.6666666667;9;600.0;461.556721;
2400;360143.0;9;600.0;461.556721;
2500;365162.0;9;600.0;461.556721;
2600;370256.3333333333;9;600.0;431.99082100000004;
2700;373213.3333333333;9;600.0;431.99082100000004;
2800;375785.6666666667;9;600.0;461.556721;
2900;378669.0;9;600.0;461.556721;
3000;382570.0;9;600.0;431.99082100000004;
3100;385430.3333333333;9;600.0;461.556721;
3200;390400.6666666667;9;600.0;431.99082100000004;
3300;393842.3333333333;9;600.0;461.556721;
3400;396564.0;9;600.0;461.556721;
3500;398580.3333333333;9;600.0;431.99082100000004;
3600;401822.6666666667;8;600.0;466.33969;
3700;405108.0;9;600.0;431.99082100000004;
3800;407818.6666666667;9;600.0;431.99082100000004;
3900;410465.0;8;600.0;466.33969;
4000;413583.6666666667;10;600.0;435.78614890000006;
4100;418008.3333333333;10;600.0;435.78614890000006;
4200;420364.0;8;600.0;466.33969;
4300;425582.0;10;600.0;441.69104890000006;
4400;428489.3333333333;8;600.0;466.33969;
4500;430699.0;8;600.0;466.33969;
4600;434200.6666666667;8;600.0;466.33969;
4700;437162.3333333333;8;600.0;466.33969;
4800;439286.3333333333;8;600.0;466.33969;
4900;442261.6666666667;8;600.0;450.77869000000004;
5000;445086.6666666667;8;600.0;450.77869000000004;
