epis;QTable;steps;cumReward;discountedRew;
100;72237.0;120;585.3814968245463;147.2818616347734;
200;132289.33333333334;75;581.0;280.00137132918906;
300;182207.0;77;566.3814968245463;200.977567315447;
400;221922.66666666666;26;585.3814968245463;331.49191460060484;
500;250294.66666666666;31;558.2814968245463;329.5983501619496;
600;274502.3333333333;12;585.3814968245463;354.2137008603178;
700;297565.0;11;585.3814968245463;365.159377126186;
800;316943.3333333333;11;585.3814968245463;365.159377126186;
900;334045.0;11;600.0;370.25653401000005;
1000;351281.6666666667;12;600.0;359.8772085090001;
1100;364996.0;11;600.0;370.25653401000005;
1200;383147.0;12;600.0;359.8772085090001;
1300;398255.3333333333;18;600.0;359.5753816996666;
1400;408888.3333333333;11;600.0;370.25653401000005;
1500;421490.0;11;600.0;370.25653401000005;
1600;433086.0;11;600.0;377.76604401000003;
1700;442432.0;11;600.0;377.76604401000003;
1800;451549.0;11;600.0;370.25653401000005;
1900;459669.0;11;600.0;377.76604401000003;
2000;465686.0;11;600.0;370.25653401000005;
2100;471387.3333333333;11;600.0;370.25653401000005;
2200;478153.3333333333;11;600.0;370.25653401000005;
2300;485399.3333333333;11;600.0;370.25653401000005;
2400;492188.0;9;600.0;373.65244200000006;
2500;499500.0;11;600.0;377.76604401000003;
2600;505445.3333333333;9;585.3814968245463;372.14262472368637;
2700;508267.0;11;600.0;377.76604401000003;
2800;513216.3333333333;9;600.0;378.43541100000004;
2900;517185.0;11;600.0;377.76604401000003;
3000;522209.3333333333;11;600.0;377.76604401000003;
3100;527470.0;9;600.0;378.43541100000004;
3200;531406.3333333334;11;600.0;377.76604401000003;
3300;535570.6666666666;9;600.0;378.43541100000004;
3400;540236.0;11;600.0;377.76604401000003;
3500;543371.0;11;600.0;377.76604401000003;
3600;545882.3333333334;9;600.0;378.43541100000004;
3700;550394.0;11;600.0;377.76604401000003;
3800;552479.0;11;600.0;377.76604401000003;
3900;555100.6666666666;9;600.0;378.43541100000004;
4000;557760.6666666666;9;600.0;378.43541100000004;
4100;560422.0;9;600.0;378.43541100000004;
4200;563147.6666666666;9;600.0;378.43541100000004;
4300;566588.6666666666;10;600.0;381.6402489000001;
4400;569473.3333333334;9;600.0;378.43541100000004;
4500;571130.0;9;600.0;378.43541100000004;
4600;575175.0;9;600.0;378.43541100000004;
4700;577015.6666666666;10;600.0;381.6402489000001;
4800;579308.0;9;600.0;378.43541100000004;
4900;581689.6666666666;9;600.0;378.43541100000004;
5000;585627.6666666666;10;600.0;381.6402489000001;
