epis;QTable;steps;cumReward;discountedRew;
100;69486.0;332;524.6629936490925;174.23424474049034;
200;127102.33333333333;95;558.2814968245463;304.60164549404533;
300;173716.0;93;570.7629936490926;286.21862625103813;
400;209684.0;90;570.7629936490926;286.5904044050949;
500;239494.0;172;570.7629936490926;297.6015757287305;
600;265482.6666666667;20;600.0;304.8576707064299;
700;286981.6666666667;85;600.0;330.5411781219797;
800;308074.6666666667;115;585.3814968245463;325.76957659953604;
900;326453.3333333333;17;585.3814968245463;354.5270847370274;
1000;339837.0;64;581.0;338.8118326611997;
1100;352580.3333333333;18;585.3814968245463;344.84494836332465;
1200;363373.3333333333;500;400.0;276.33969;
1300;375024.6666666667;16;600.0;359.29483420946497;
1400;385892.6666666667;17;562.0;308.0263352293665;
1500;393798.6666666667;11;600.0;373.57356501000004;
1600;403412.3333333333;11;600.0;373.57356501000004;
1700;410286.0;11;600.0;373.57356501000004;
1800;417100.0;11;600.0;373.57356501000004;
1900;423859.3333333333;14;600.0;330.00130193139006;
2000;431898.3333333333;11;600.0;373.57356501000004;
2100;438936.3333333333;11;600.0;373.57356501000004;
2200;443917.3333333333;14;600.0;330.00130193139006;
2300;448402.6666666667;11;600.0;373.57356501000004;
2400;454724.0;14;600.0;330.00130193139006;
2500;460165.3333333333;14;600.0;330.00130193139006;
2600;464831.6666666667;14;600.0;330.00130193139006;
2700;469587.0;11;600.0;373.57356501000004;
2800;476289.6666666667;14;600.0;330.00130193139006;
2900;479748.0;11;600.0;373.57356501000004;
3000;487037.0;11;600.0;373.57356501000004;
3100;490382.6666666667;14;600.0;330.00130193139006;
3200;493766.6666666667;14;600.0;330.00130193139006;
3300;498084.3333333333;11;600.0;373.57356501000004;
3400;501950.0;14;600.0;330.00130193139006;
3500;505085.6666666667;11;600.0;373.57356501000004;
3600;509543.6666666667;11;600.0;373.57356501000004;
3700;514396.6666666667;14;600.0;330.00130193139006;
3800;519706.0;14;600.0;330.00130193139006;
3900;522848.3333333333;14;600.0;330.00130193139006;
4000;526621.3333333334;14;600.0;330.00130193139006;
4100;530192.6666666666;14;600.0;330.00130193139006;
4200;533565.6666666666;14;600.0;330.00130193139006;
4300;536323.3333333334;13;600.0;331.1807342571001;
4400;539989.6666666666;11;600.0;373.57356501000004;
4500;542151.3333333334;11;600.0;373.57356501000004;
4600;545746.0;13;600.0;331.1807342571001;
4700;548259.6666666666;11;600.0;373.57356501000004;
4800;550293.0;11;600.0;373.57356501000004;
4900;551575.6666666666;11;600.0;373.57356501000004;
5000;556547.3333333334;11;600.0;373.57356501000004;
