epis;QTable;steps;cumReward;discountedRew;
0;0;93.19;0;0;
5;209;112.32;0;0;
10;404;87.26;0;0;
15;656.3333;91.58;0;0;
20;814.6667;91.17;0;0;
25;932;88.89;0;0;
30;1002.3333;97.93;0;0;
35;1094.3333;99.42;0;0;
40;1145;65.99;0;0;
45;1257.3333;85.11;0;0;
50;1400;76.56;0;0;
55;1465.6667;82.69;0;0;
60;1547.3333;89.05;0;0;
65;1619;85.74;0;0;
70;1705.3333;76.2;0;0;
75;1826;85.36;0;0;
80;1912.6667;83.74;0;0;
85;2031.3333;72.08;0;0;
90;2080;78.01;0;0;
95;2136.6667;90.14;0;0;
100;2274.3333;92.28;0;0;
105;2306;77.33;0;0;
110;2470.3333;82.02;0;0;
115;2525.6667;71.42;0;0;
120;2621.6667;82.56;0;0;
125;2676;78.2;0;0;
130;2746.3333;89.65;0;0;
135;2776.3333;77.04;0;0;
140;2869.6667;89.8;0;0;
145;2932.6667;72.78;0;0;
150;3005.3333;68.99;0;0;
155;3066.3333;73.38;0;0;
160;3121;82.59;0;0;
165;3205;80.08;0;0;
170;3286.6667;87.17;0;0;
175;3360.3333;103.36;0;0;
180;3431.6667;71.84;0;0;
185;3538.6667;72.2;0;0;
190;3592;73.65;0;0;
195;3667;70.35;0;0;
200;3705.6667;85.62;0;0;
205;3846;70.78;0;0;
210;3897.6667;80.58;0;0;
215;3960;87.12;0;0;
220;4062.3333;74.31;0;0;
225;4171.6667;63.13;0;0;
230;4241.3333;63.51;0;0;
235;4323;83;0;0;
240;4381;77.27;0;0;
245;4438.3333;81.11;0;0;
250;4544.3333;81.49;0;0;
255;4619.6667;80.28;0;0;
260;4683.6667;72.13;0;0;
265;4772.6667;68.9;0;0;
270;4818;81.13;0;0;
275;4861.6667;71.39;0;0;
280;4910.6667;68.72;0;0;
285;4968.3333;80.63;0;0;
290;5001;75.84;0;0;
295;5066.6667;71.62;0;0;
300;5153;77.03;0;0;
305;5248;69.28;0;0;
310;5300;80.95;0;0;
315;5319.6667;77.36;0;0;
320;5343.6667;71.59;0;0;
325;5403.6667;78.69;0;0;
330;5450.6667;73.93;0;0;
335;5483;68.05;0;0;
340;5541;81.58;0;0;
345;5670;73.8;0;0;
350;5719.6667;74.68;0;0;
355;5763;85.77;0;0;
360;5854.6667;67.11;0;0;
365;5887.6667;86.23;0;0;
370;5933.3333;73.22;0;0;
375;6006.3333;77.11;0;0;
380;6032.3333;89.65;0;0;
385;6104.6667;68.45;0;0;
390;6136.3333;68.45;0;0;
395;6176.3333;74.93;0;0;
400;6238.6667;67.57;0;0;
405;6302.6667;68.31;0;0;
410;6337;75.91;0;0;
415;6386.6667;69.81;0;0;
420;6493.3333;81.02;0;0;
425;6584.6667;77.55;0;0;
430;6666.6667;68.89;0;0;
435;6704;85.22;0;0;
440;6770.3333;74.51;0;0;
445;6820.6667;89.64;0;0;
450;6896.3333;75.34;0;0;
455;6925;77.07;0;0;
460;6962.3333;72.31;0;0;
465;7086.6667;64.33;0;0;
470;7102.6667;67.61;0;0;
475;7162.3333;67.01;0;0;
480;7195;71.83;0;0;
485;7242.3333;76.93;0;0;
490;7291;85.58;0;0;
495;7347;96.61;0;0;
500;7400;84.12;0;0;
505;7501.3333;87.63;0;0;
510;7566;91.57;0;0;
515;7603.6667;91.88;0;0;
520;7660.3333;81.04;0;0;
525;7686;86.58;0;0;
530;7738.3333;78.99;0;0;
535;7780;77.12;0;0;
540;7900;88.34;0;0;
545;7952.6667;92.95;0;0;
550;7961.3333;89.77;0;0;
555;8032.3333;96.1;0;0;
560;8067.3333;76.09;0;0;
565;8146.3333;79.41;0;0;
570;8196.6667;74.21;0;0;
575;8272;88.87;0;0;
580;8333;87.85;0;0;
585;8393.6667;86.92;0;0;
590;8481.6667;83.57;0;0;
595;8524.6667;76.4;0;0;
600;8561.3333;89.06;0;0;
605;8589.6667;74.54;0;0;
610;8660.3333;74.66;0;0;
615;8708;85.08;0;0;
620;8756.3333;75.94;0;0;
625;8809.3333;71.47;0;0;
630;8839.3333;77.34;0;0;
635;8907.3333;80.56;0;0;
640;8935;85.25;0;0;
645;8993;68.1;0;0;
650;9036.3333;70.43;0;0;
655;9050.6667;62.45;0;0;
660;9094.6667;72.88;0;0;
665;9139.6667;80.48;0;0;
