epis;QTable;steps;cumReward;discountedRew;
0;0;94.47;0;0;
5;291.3333;109.58;0;0;
10;393.3333;97.48;0;0;
15;470.6667;89.23;0;0;
20;586.3333;83.13;0;0;
25;712.6667;109.52;0;0;
30;784.3333;94.85;0;0;
35;869.3333;99.42;0;0;
40;1008;109.76;0;0;
45;1065;90.97;0;0;
50;1151.6667;95.14;0;0;
55;1415;89.81;0;0;
60;1514;99.46;0;0;
65;1585.3333;96.58;0;0;
70;1723.6667;103.22;0;0;
75;1807.3333;95.08;0;0;
80;1898.6667;94.11;0;0;
85;2000;108;0;0;
90;2070;99.59;0;0;
95;2196.3333;103.63;0;0;
100;2263.6667;90.08;0;0;
105;2317;89.06;0;0;
110;2369.6667;104.65;0;0;
115;2450.3333;109.59;0;0;
120;2501.6667;101.39;0;0;
125;2602.6667;116.74;0;0;
130;2689;96.55;0;0;
135;2757;98.86;0;0;
140;2857;80.19;0;0;
145;2969.3333;102.67;0;0;
150;2992;81.46;0;0;
155;3105;97.12;0;0;
160;3201;99.63;0;0;
165;3288.3333;93.08;0;0;
170;3354.3333;80.49;0;0;
175;3421.6667;84.64;0;0;
180;3484;95.53;0;0;
185;3538.3333;94.9;0;0;
190;3640.6667;82.67;0;0;
195;3706;84.04;0;0;
200;3730.6667;93.97;0;0;
205;3846.6667;81.65;0;0;
210;3870.6667;95.42;0;0;
215;3962;95.08;0;0;
220;4044.6667;86.42;0;0;
225;4135.3333;78.45;0;0;
230;4166.6667;84.4;0;0;
235;4214;90.24;0;0;
240;4292.6667;88.78;0;0;
245;4334.3333;79.32;0;0;
250;4379;91.76;0;0;
255;4431;91.01;0;0;
260;4503;92.11;0;0;
265;4537;85.11;0;0;
270;4608;86.43;0;0;
275;4633.6667;91.53;0;0;
280;4687;84.66;0;0;
285;4789.6667;93.69;0;0;
290;4848;83.28;0;0;
295;4911.3333;91.64;0;0;
300;4964.3333;78.12;0;0;
305;4995.3333;87.33;0;0;
310;5088.3333;104.46;0;0;
315;5169.6667;77.49;0;0;
320;5274.3333;96.48;0;0;
325;5328.3333;92.55;0;0;
330;5357.3333;92.94;0;0;
335;5431;84.5;0;0;
340;5497.6667;76.68;0;0;
345;5561.6667;90.77;0;0;
350;5639.6667;68.03;0;0;
355;5711.6667;76.55;0;0;
360;5759;74.54;0;0;
365;5850.3333;77.42;0;0;
370;5898.6667;83.55;0;0;
375;5920;80.5;0;0;
380;5954;87.9;0;0;
385;6012;82.2;0;0;
390;6033.6667;93.06;0;0;
395;6072.6667;78.32;0;0;
400;6113.3333;78.17;0;0;
405;6162.3333;84.3;0;0;
410;6207.3333;73.63;0;0;
415;6283.3333;78.18;0;0;
420;6320;81.22;0;0;
425;6384;76.83;0;0;
430;6491.6667;73.18;0;0;
435;6552.6667;62.81;0;0;
440;6608;83.38;0;0;
445;6668.3333;83.29;0;0;
450;6729.3333;76.29;0;0;
455;6772.3333;75.12;0;0;
460;6849.3333;83.54;0;0;
465;6930.6667;76.69;0;0;
470;6994.3333;70.75;0;0;
475;7076.6667;76.11;0;0;
480;7163.6667;76.19;0;0;
485;7195.3333;81.25;0;0;
490;7272.6667;74.49;0;0;
495;7301.6667;75.69;0;0;
500;7332.6667;76.28;0;0;
505;7359.3333;67.03;0;0;
510;7385.3333;79.1;0;0;
515;7424.6667;69.99;0;0;
520;7478;78.03;0;0;
525;7512.3333;72.51;0;0;
530;7545.3333;66.38;0;0;
535;7569;63.77;0;0;
540;7652.6667;68.07;0;0;
545;7693;80.47;0;0;
550;7726;69.62;0;0;
555;7757.3333;75.06;0;0;
560;7797;76.78;0;0;
565;7825;67.53;0;0;
570;7880;62.16;0;0;
575;7942;75.01;0;0;
580;7978;76.61;0;0;
585;8046;81.37;0;0;
590;8067.6667;75.86;0;0;
595;8100;70.5;0;0;
600;8127.3333;61.84;0;0;
605;8154;62.41;0;0;
610;8201.3333;60.5;0;0;
615;8255.3333;67.7;0;0;
620;8316;67.31;0;0;
625;8349.6667;74.19;0;0;
630;8406.3333;68.15;0;0;
635;8449.6667;63.69;0;0;
640;8468;67.54;0;0;
645;8513;73.52;0;0;
650;8532.6667;85.21;0;0;
655;8573;74.5;0;0;
660;8588.6667;66.5;0;0;
665;8610.6667;76.65;0;0;
670;8659.6667;73.63;0;0;
675;8700;80.09;0;0;
680;8729;73.21;0;0;
685;8777.6667;74.11;0;0;
690;8802;70.16;0;0;
695;8885.6667;82.3;0;0;
700;8913.6667;81.96;0;0;
705;8967;71.28;0;0;
710;9012.6667;64.77;0;0;
715;9050.3333;71.82;0;0;
720;9099;77.72;0;0;
725;9140.6667;80.85;0;0;
730;9167.3333;74.54;0;0;
735;9184;74.55;0;0;
740;9217;66.53;0;0;
745;9256.3333;76.61;0;0;
750;9289.3333;65.12;0;0;
755;9338.6667;67.36;0;0;
760;9367.3333;73.43;0;0;
765;9410;66.68;0;0;
770;9441.3333;73.8;0;0;
775;9455.3333;80.63;0;0;
780;9488.6667;65.28;0;0;
785;9586.6667;65.4;0;0;
790;9632.3333;68.73;0;0;
795;9704;78.77;0;0;
800;9749.3333;76.12;0;0;
805;9796.6667;68.25;0;0;
810;9861.3333;69.72;0;0;
815;9906.3333;71.25;0;0;
820;9939;75.28;0;0;
825;10004.6667;73.84;0;0;
830;10044.3333;68.78;0;0;
835;10085.6667;60.99;0;0;
840;10131.3333;75.64;0;0;
845;10159.3333;67.05;0;0;
850;10220.6667;74.94;0;0;
855;10265.3333;78.21;0;0;
860;10304.3333;68.4;0;0;
865;10342.6667;74.91;0;0;
870;10401.6667;65.4;0;0;
875;10428;70.34;0;0;
880;10512.6667;78.26;0;0;
885;10587.3333;75.75;0;0;
890;10649.6667;62.47;0;0;
895;10695.3333;71.76;0;0;
900;10736;69.66;0;0;
905;10772;70.21;0;0;
910;10818;69.61;0;0;
915;10840;77.33;0;0;
920;10871.3333;66.76;0;0;
925;10900;67.24;0;0;
930;10935.6667;64.91;0;0;
935;10974.3333;66.62;0;0;
940;11004;66.97;0;0;
945;11075.6667;62.47;0;0;
950;11100.6667;72.05;0;0;
955;11174;75;0;0;
960;11207.6667;71.3;0;0;
965;11256.3333;83.69;0;0;
970;11279.6667;83.81;0;0;
975;11311;74.53;0;0;
980;11382;71.54;0;0;
985;11399.6667;71.69;0;0;
990;11427.3333;69.42;0;0;
995;11469.6667;71.04;0;0;
1000;11516.6667;73.89;0;0;
1005;11591.6667;69.45;0;0;
1010;11621.6667;65.21;0;0;
1015;11642.3333;63.65;0;0;
1020;11662.3333;68.81;0;0;
1025;11701.3333;67.91;0;0;
1030;11764.6667;68.17;0;0;
1035;11806;63.69;0;0;
1040;11849.6667;64.31;0;0;
1045;11889.6667;68.61;0;0;
1050;11931.6667;60.31;0;0;
1055;11974.3333;68.02;0;0;
1060;11992.6667;58.86;0;0;
1065;12035.3333;69.65;0;0;
1070;12087.3333;77.68;0;0;
1075;12107.3333;62.72;0;0;
1080;12155.3333;71.22;0;0;
1085;12191.6667;60.02;0;0;
1090;12231.6667;65.5;0;0;
1095;12271.6667;65.74;0;0;
1100;12294;76.65;0;0;
1105;12349.6667;61.59;0;0;
1110;12383;64.41;0;0;
1115;12408.6667;74.07;0;0;
1120;12477;67.99;0;0;
1125;12513.6667;62.98;0;0;
1130;12545.6667;64.66;0;0;
1135;12578;62.55;0;0;
1140;12591.6667;69.86;0;0;
1145;12613;58.52;0;0;
1150;12661.6667;67.13;0;0;
1155;12692.3333;73.27;0;0;
1160;12714.6667;67.47;0;0;
1165;12725.3333;61.15;0;0;
1170;12764.6667;60.92;0;0;
1175;12818.6667;60.48;0;0;
1180;12896.6667;62.57;0;0;
1185;12917;66.21;0;0;
1190;12950;65.17;0;0;
1195;12979;61.91;0;0;
1200;13002.6667;63.04;0;0;
1205;13025.6667;59.78;0;0;
1210;13050;65.79;0;0;
1215;13076.3333;61.55;0;0;
1220;13105;68.54;0;0;
1225;13136;60.65;0;0;
1230;13145.6667;65.48;0;0;
1235;13193.3333;63.39;0;0;
1240;13234.3333;63.73;0;0;
1245;13285.6667;70.81;0;0;
1250;13298.6667;67.32;0;0;
1255;13315;62.71;0;0;
1260;13378.6667;71.32;0;0;
1265;13398;57.03;0;0;
1270;13471.6667;63.06;0;0;
1275;13484.3333;64.96;0;0;
1280;13538.3333;57.43;0;0;
1285;13577;70.1;0;0;
1290;13653.6667;67.09;0;0;
1295;13689.3333;63.36;0;0;
1300;13712;76.96;0;0;
1305;13742;64.77;0;0;
1310;13804;70.04;0;0;
1315;13836.3333;66.23;0;0;
1320;13880.3333;74.44;0;0;
1325;13947;66.93;0;0;
1330;13978.3333;63.23;0;0;
1335;14034;70.69;0;0;
1340;14074;54.44;0;0;
1345;14101;70.46;0;0;
1350;14135.3333;65.33;0;0;
1355;14181;58.3;0;0;
1360;14212.3333;65.09;0;0;
1365;14236.3333;59.37;0;0;
1370;14258.6667;67;0;0;
1375;14272.6667;68.6;0;0;
1380;14311.3333;61.2;0;0;
1385;14322.3333;66.59;0;0;
1390;14346;60.8;0;0;
1395;14378.6667;56.6;0;0;
1400;14414;63.78;0;0;
1405;14454.3333;68.04;0;0;
1410;14503;60.8;0;0;
1415;14517;74.45;0;0;
1420;14559.3333;68.22;0;0;
1425;14587;55.62;0;0;
1430;14610.6667;66.88;0;0;
1435;14646.6667;72.01;0;0;
1440;14670.6667;61.62;0;0;
1445;14703.3333;61.46;0;0;
1450;14727.6667;59.42;0;0;
1455;14774;77.31;0;0;
1460;14804.6667;66.06;0;0;
1465;14857.3333;61.15;0;0;
1470;14894.6667;67.92;0;0;
1475;14948.3333;71.92;0;0;
1480;14985.3333;58.23;0;0;
1485;15010.3333;63.3;0;0;
1490;15069.6667;63.14;0;0;
1495;15090.6667;58.38;0;0;
1500;15136.6667;68.49;0;0;
