epis;QTable;steps;cumReward;discountedRew;
0;0;101.34;0;0;
5;316.3333;108.36;0;0;
10;644.3333;100.33;0;0;
15;969;109.16;0;0;
20;1176.6667;106.9;0;0;
25;1307;94.94;0;0;
30;1398;106.74;0;0;
35;1561;100.27;0;0;
40;1671.6667;106.15;0;0;
45;1767.3333;77.55;0;0;
50;1877;122.61;0;0;
55;1960.3333;111.47;0;0;
60;2138.3333;97.87;0;0;
65;2196.6667;105.17;0;0;
70;2309.3333;95.56;0;0;
75;2401.3333;99.62;0;0;
80;2458.6667;94.19;0;0;
85;2533.6667;81.95;0;0;
90;2566;93.5;0;0;
95;2695.6667;83.44;0;0;
100;2794.3333;99.02;0;0;
105;2902.3333;84.06;0;0;
110;2979;92.27;0;0;
115;3136;95.12;0;0;
120;3238.3333;81.43;0;0;
125;3293.3333;89.48;0;0;
130;3410.6667;84.59;0;0;
135;3485;97.64;0;0;
140;3532;79.18;0;0;
145;3643.6667;110.97;0;0;
150;3701.6667;84.53;0;0;
155;3768.3333;108.17;0;0;
160;3811.3333;98.36;0;0;
165;3895;100.78;0;0;
170;3964.6667;79.47;0;0;
175;4053;93.27;0;0;
180;4136.6667;91.55;0;0;
185;4157.3333;79.83;0;0;
190;4222.6667;78.03;0;0;
195;4323.3333;85.13;0;0;
200;4378.3333;85.03;0;0;
205;4429.3333;79.16;0;0;
210;4480.6667;84.25;0;0;
215;4537.3333;89.28;0;0;
220;4599.3333;84.93;0;0;
225;4655;84.8;0;0;
230;4756.3333;82.6;0;0;
235;4795.3333;71.95;0;0;
240;4869;79.21;0;0;
245;4936;94.23;0;0;
250;4956.3333;96.94;0;0;
255;5076.3333;85.59;0;0;
260;5145;94.57;0;0;
265;5170.6667;78.57;0;0;
270;5272.3333;93.94;0;0;
275;5330.6667;85.27;0;0;
280;5374.3333;75.42;0;0;
285;5505.6667;83.41;0;0;
290;5583;79.29;0;0;
295;5639.6667;81.96;0;0;
300;5722.3333;87.76;0;0;
305;5777.6667;86.53;0;0;
