epis;QTable;steps;cumReward;discountedReward;
100;205096;460;600.0;153.8;
200;349354;217;600.0;201.8;
300;480184;194;600.0;201.8;
400;596450;999;300.0;189.7;
500;690773;999;300.0;189.7;
600;781092;999;300.0;189.7;
700;848521;999;300.0;189.7;
800;905071;999;300.0;189.7;
900;945024;220;600.0;217.3;
1000;974584;220;600.0;217.3;
1100;1002654;999;500.0;217.3;
1200;1032261;999;500.0;217.3;
1300;1055967;999;500.0;217.3;
1400;1085356;999;500.0;226.3;
1500;1120822;999;500.0;226.3;
1600;1158385;41;600.0;227.8;
1700;1183067;41;600.0;227.8;
1800;1215535;41;600.0;227.8;
1900;1235357;41;600.0;227.8;
2000;1257396;41;600.0;227.8;
2100;1282254;41;600.0;227.8;
2200;1299043;41;600.0;227.8;
2300;1317892;41;600.0;227.8;
2400;1337117;41;600.0;227.8;
2500;1353541;33;600.0;229.7;
2600;1369362;33;600.0;229.7;
2700;1387330;33;600.0;229.7;
2800;1413424;33;600.0;229.7;
2900;1442100;33;600.0;235.6;
3000;1457640;33;600.0;235.6;
3100;1474995;33;600.0;235.6;
3200;1483826;33;600.0;235.6;
3300;1504196;30;600.0;236.9;
3400;1524963;30;600.0;236.9;
3500;1538389;30;600.0;236.9;
3600;1557553;30;600.0;236.9;
3700;1572275;30;600.0;236.9;
3800;1587937;24;600.0;241.1;
3900;1601985;24;600.0;241.1;
4000;1616132;24;600.0;241.1;
4100;1624512;24;600.0;241.1;
4200;1642472;24;600.0;245.8;
4300;1654520;24;600.0;245.8;
4400;1666056;24;600.0;245.8;
4500;1676106;24;600.0;245.8;
4600;1691269;24;600.0;245.8;
4700;1702799;24;600.0;245.8;
4800;1714116;24;600.0;245.8;
4900;1728025;24;600.0;245.8;
5000;1737228;24;600.0;245.8;
