epis;QTable;steps;cumReward;discountedReward;
100;214008;281;581.0;85.0;
200;400295;59;600.0;152.6;
300;525002;169;581.0;178.3;
400;637416;999;400.0;178.3;
500;723579;999;400.0;178.3;
600;807000;177;600.0;191.8;
700;885648;177;600.0;191.8;
800;948374;74;600.0;191.9;
900;995627;26;600.0;199.0;
1000;1054159;26;600.0;199.0;
1100;1098367;24;600.0;226.7;
1200;1147373;24;600.0;226.7;
1300;1179819;24;600.0;226.7;
1400;1212473;24;600.0;226.7;
1500;1247944;24;600.0;226.7;
1600;1282529;24;600.0;226.7;
1700;1321753;22;600.0;244.8;
1800;1350034;22;600.0;244.8;
1900;1378132;22;600.0;244.8;
2000;1398877;22;600.0;244.8;
2100;1424769;22;600.0;244.8;
2200;1448734;22;600.0;244.8;
2300;1473748;22;600.0;244.8;
2400;1498115;22;600.0;244.8;
2500;1519163;22;600.0;244.8;
2600;1548051;22;600.0;244.8;
2700;1568703;22;600.0;244.8;
2800;1587184;22;600.0;250.7;
2900;1609671;22;600.0;255.0;
3000;1631564;22;600.0;255.0;
3100;1655366;22;600.0;257.3;
3200;1674089;22;600.0;257.3;
3300;1684133;22;600.0;257.3;
3400;1696478;22;600.0;257.3;
3500;1713733;22;600.0;257.3;
3600;1730347;22;600.0;257.3;
3700;1749460;22;600.0;257.3;
3800;1765260;22;600.0;257.3;
3900;1782918;22;600.0;257.3;
4000;1798523;20;600.0;259.9;
4100;1809874;20;600.0;259.9;
4200;1822453;20;600.0;259.9;
4300;1837353;20;600.0;259.9;
4400;1851780;20;600.0;259.9;
4500;1868423;20;600.0;259.9;
4600;1878668;20;600.0;259.9;
4700;1894404;20;600.0;259.9;
4800;1904138;20;600.0;259.9;
4900;1915026;20;600.0;259.9;
5000;1932058;20;600.0;259.9;
