epis;QTable;steps;cumReward;discountedReward;
100;226509;670;581.0;53.2;
200;371610;392;600.0;154.1;
300;491506;999;400.0;153.9;
400;581637;145;600.0;164.9;
500;663476;999;500.0;164.9;
600;736575;999;500.0;164.9;
700;790104;999;500.0;164.9;
800;852002;999;500.0;164.9;
900;910572;999;500.0;164.9;
1000;960425;999;500.0;164.9;
1100;1011448;33;600.0;168.3;
1200;1056801;33;600.0;168.3;
1300;1113254;33;600.0;168.3;
1400;1159558;33;600.0;168.3;
1500;1195695;33;600.0;168.3;
1600;1226376;33;600.0;168.3;
1700;1260549;33;600.0;168.3;
1800;1301054;33;600.0;168.3;
1900;1335056;33;600.0;168.3;
2000;1363333;33;600.0;168.3;
2100;1384528;33;600.0;168.3;
2200;1413131;33;600.0;168.3;
2300;1439545;33;600.0;168.3;
2400;1451705;31;600.0;207.8;
2500;1467350;31;600.0;207.8;
2600;1480955;31;600.0;207.8;
2700;1501882;31;600.0;207.8;
2800;1520579;31;600.0;207.8;
2900;1537352;31;600.0;207.8;
3000;1554155;31;600.0;207.8;
3100;1569815;31;600.0;207.8;
3200;1585353;31;600.0;207.8;
3300;1599643;31;600.0;207.8;
3400;1611694;31;600.0;207.8;
3500;1620819;31;600.0;207.8;
3600;1637216;31;600.0;207.8;
3700;1649173;31;600.0;207.8;
3800;1659186;29;600.0;206.0;
3900;1673960;999;500.0;200.7;
4000;1693068;29;600.0;206.0;
4100;1713340;29;600.0;206.0;
4200;1724238;29;600.0;206.0;
4300;1736536;29;600.0;206.0;
4400;1745128;29;600.0;206.0;
4500;1752497;29;600.0;206.0;
4600;1767471;31;600.0;207.8;
4700;1779763;29;600.0;206.0;
4800;1795036;31;600.0;207.8;
4900;1805831;31;600.0;207.8;
5000;1817340;31;600.0;207.8;
