epis;QTable;steps;cumReward;discountedReward;
100;223110;243;600.0;195.1;
200;381160;217;600.0;156.2;
300;506897;999;300.0;203.4;
400;599696;194;600.0;238.3;
500;682726;999;400.0;238.3;
600;742444;999;400.0;238.3;
700;788264;999;400.0;238.3;
800;835247;999;400.0;238.3;
900;866770;101;581.0;250.5;
1000;899684;999;481.0;250.5;
1100;932504;999;481.0;250.5;
1200;963219;26;581.0;257.6;
1300;984080;26;581.0;257.6;
1400;1012518;26;581.0;257.6;
1500;1034239;26;581.0;257.6;
1600;1061404;26;581.0;257.6;
1700;1081781;26;581.0;257.6;
1800;1114150;26;581.0;257.6;
1900;1129499;26;581.0;257.6;
2000;1145106;26;581.0;257.6;
2100;1159469;26;581.0;257.6;
2200;1174375;26;581.0;257.6;
2300;1193605;26;581.0;257.6;
2400;1209649;26;581.0;257.6;
2500;1226304;26;581.0;257.6;
2600;1241381;26;581.0;257.6;
2700;1269404;26;581.0;257.6;
2800;1284518;26;581.0;257.6;
2900;1297933;26;581.0;257.6;
3000;1307340;26;581.0;257.6;
3100;1334094;26;581.0;257.6;
3200;1349563;26;581.0;257.6;
3300;1362735;26;581.0;257.6;
3400;1379282;26;581.0;257.6;
3500;1398125;26;581.0;257.6;
3600;1408105;26;581.0;257.6;
3700;1416038;26;581.0;257.6;
3800;1423475;26;581.0;257.6;
3900;1436276;26;581.0;257.6;
4000;1443234;26;581.0;257.6;
4100;1459887;26;581.0;257.6;
4200;1474029;26;581.0;257.6;
4300;1490620;26;581.0;257.6;
4400;1504368;26;581.0;257.6;
4500;1518517;26;581.0;257.6;
4600;1532953;26;581.0;257.6;
4700;1541972;26;581.0;257.6;
4800;1559099;26;581.0;257.6;
4900;1571168;26;581.0;257.6;
5000;1585453;26;581.0;257.6;
