epis;QTable;steps;cumReward;discountedReward;
100;212365;247;562.0;89.2;
200;381041;212;600.0;153.3;
300;518468;311;600.0;183.1;
400;622759;999;300.0;183.1;
500;723415;999;300.0;183.1;
600;803093;999;300.0;183.1;
700;868114;999;300.0;183.1;
800;931779;999;300.0;183.1;
900;994371;999;300.0;183.1;
1000;1052648;999;300.0;183.1;
1100;1096876;999;500.0;227.0;
1200;1116230;23;600.0;236.9;
1300;1153766;23;600.0;236.9;
1400;1177323;23;600.0;236.9;
1500;1197560;23;600.0;236.9;
1600;1213130;23;600.0;236.9;
1700;1242992;23;600.0;236.9;
1800;1261547;23;600.0;236.9;
1900;1286448;23;600.0;236.9;
2000;1309050;23;600.0;236.9;
2100;1334099;23;600.0;236.9;
2200;1362678;23;600.0;236.9;
2300;1390594;22;600.0;238.0;
2400;1411287;22;600.0;238.0;
2500;1427085;22;600.0;238.0;
2600;1451497;22;600.0;238.0;
2700;1472617;22;600.0;238.0;
2800;1487404;22;600.0;238.0;
2900;1501113;22;600.0;238.0;
3000;1513451;22;600.0;238.0;
3100;1526254;22;600.0;238.0;
3200;1541986;22;600.0;238.0;
3300;1556431;22;600.0;238.0;
3400;1567656;22;600.0;238.0;
3500;1579122;22;600.0;238.0;
3600;1592007;22;600.0;238.0;
3700;1602991;22;600.0;238.0;
3800;1616048;22;600.0;238.0;
3900;1629738;22;600.0;238.0;
4000;1641787;22;600.0;238.0;
4100;1653075;22;600.0;238.0;
4200;1664331;22;600.0;238.0;
4300;1675250;22;600.0;238.0;
4400;1685418;22;600.0;238.0;
4500;1694839;22;600.0;238.0;
4600;1703918;22;600.0;238.0;
4700;1717163;22;600.0;238.0;
4800;1725316;22;600.0;238.0;
4900;1734902;22;600.0;238.0;
5000;1738742;22;600.0;238.0;
