epis;QTable;steps;cumReward;discountedReward;
100;224972;999;0.0;0.0;
200;410088;999;200.0;91.9;
300;551143;332;600.0;120.6;
400;683392;197;600.0;122.9;
500;771338;277;600.0;136.8;
600;850179;82;600.0;150.3;
700;914441;82;600.0;150.3;
800;967481;82;600.0;150.3;
900;1024334;179;600.0;150.3;
1000;1064759;36;600.0;152.8;
1100;1109591;57;581.0;150.5;
1200;1155871;999;500.0;150.3;
1300;1181995;26;600.0;157.5;
1400;1221435;26;600.0;157.5;
1500;1259109;26;600.0;157.5;
1600;1296994;26;600.0;157.5;
1700;1324569;26;600.0;157.5;
1800;1348273;26;600.0;157.5;
1900;1371910;26;600.0;157.5;
2000;1402071;26;600.0;157.5;
2100;1431683;26;600.0;157.5;
2200;1456462;26;600.0;157.5;
2300;1480439;26;600.0;157.5;
2400;1501816;26;600.0;157.5;
2500;1528713;26;600.0;157.5;
2600;1548554;26;600.0;157.5;
2700;1566590;26;600.0;157.5;
2800;1585726;26;600.0;157.5;
2900;1609038;26;600.0;157.5;
3000;1633086;26;600.0;157.5;
3100;1654859;26;600.0;157.5;
3200;1668687;26;600.0;157.5;
3300;1686971;26;600.0;157.5;
3400;1704064;26;600.0;157.5;
3500;1718323;27;600.0;156.8;
3600;1734554;27;600.0;156.8;
3700;1752128;27;600.0;156.8;
3800;1762444;27;600.0;156.8;
3900;1772082;27;600.0;156.8;
4000;1787761;27;600.0;156.8;
4100;1803900;27;600.0;156.8;
4200;1817303;27;600.0;156.8;
4300;1828857;27;600.0;156.8;
4400;1835371;27;600.0;156.8;
4500;1851385;27;600.0;156.8;
4600;1862314;27;600.0;156.8;
4700;1868711;27;600.0;156.8;
4800;1884025;27;600.0;156.8;
4900;1892844;27;600.0;156.8;
5000;1905421;27;600.0;156.8;
