epis;QTable;steps;cumReward;discountedRew;
2;6875.0;226;3.0;0.06707585364787313;
4;9005.0;107;3.0;0.025067185599417608;
6;11260.0;34;3.0;0.13615417835813523;
8;13335.0;65;3.0;0.02800758380762074;
10;14735.0;114;3.0;0.4783139419813642;
12;18235.0;43;3.0;0.2844071016468629;
14;18235.0;11;3.0;1.5362194401000004;
16;19010.0;46;3.0;0.03845396148363955;
18;23235.0;11;3.0;1.5362194401000004;
20;23360.0;11;3.0;1.5362194401000004;
22;23485.0;11;3.0;1.5362194401000004;
24;23485.0;11;3.0;1.5362194401000004;
26;24310.0;11;3.0;1.5362194401000004;
28;24310.0;11;3.0;1.5362194401000004;
30;24710.0;11;3.0;1.5362194401000004;
32;24710.0;11;3.0;1.5362194401000004;
34;24710.0;11;3.0;1.5362194401000004;
36;24710.0;11;3.0;1.5362194401000004;
38;24710.0;11;3.0;1.5362194401000004;
40;24985.0;11;3.0;1.5362194401000004;
42;24985.0;11;3.0;1.5362194401000004;
44;24985.0;11;3.0;1.5362194401000004;
46;25235.0;11;3.0;1.5362194401000004;
48;25235.0;11;3.0;1.5362194401000004;
50;25235.0;11;3.0;1.5362194401000004;
52;25235.0;11;3.0;1.5362194401000004;
54;26085.0;11;3.0;1.5362194401000004;
56;26085.0;11;3.0;1.5362194401000004;
58;26085.0;11;3.0;1.5362194401000004;
60;26335.0;11;3.0;1.5362194401000004;
62;26335.0;11;3.0;1.5362194401000004;
64;26335.0;11;3.0;1.5362194401000004;
66;26335.0;11;3.0;1.5362194401000004;
68;26335.0;11;3.0;1.5362194401000004;
70;26760.0;11;3.0;1.5362194401000004;
72;26760.0;11;3.0;1.5362194401000004;
74;26760.0;11;3.0;1.5362194401000004;
76;26760.0;11;3.0;1.5362194401000004;
78;26760.0;11;3.0;1.5362194401000004;
80;27285.0;11;3.0;1.5362194401000004;
82;27285.0;11;3.0;1.5362194401000004;
84;27410.0;11;3.0;1.5362194401000004;
86;27410.0;11;3.0;1.5362194401000004;
88;27660.0;11;3.0;1.5362194401000004;
90;27660.0;11;3.0;1.5362194401000004;
92;28260.0;11;3.0;1.5362194401000004;
94;28260.0;11;3.0;1.5362194401000004;
96;28260.0;11;3.0;1.5362194401000004;
98;28260.0;11;3.0;1.5362194401000004;
100;28260.0;11;3.0;1.5362194401000004;
102;29710.0;11;3.0;1.5362194401000004;
104;29710.0;11;3.0;1.5362194401000004;
106;29710.0;11;3.0;1.5362194401000004;
108;29735.0;11;3.0;1.5362194401000004;
110;29735.0;11;3.0;1.5362194401000004;
112;29760.0;11;3.0;1.5362194401000004;
114;29760.0;11;3.0;1.5362194401000004;
116;29760.0;11;3.0;1.5362194401000004;
118;29760.0;11;3.0;1.5362194401000004;
120;29885.0;11;3.0;1.5362194401000004;
122;29885.0;11;3.0;1.5362194401000004;
124;29885.0;11;3.0;1.5362194401000004;
126;30260.0;11;3.0;1.5362194401000004;
128;30260.0;11;3.0;1.5362194401000004;
130;30260.0;11;3.0;1.5362194401000004;
132;30260.0;11;3.0;1.5362194401000004;
134;30385.0;11;3.0;1.5362194401000004;
136;30385.0;11;3.0;1.5362194401000004;
138;30760.0;11;3.0;1.5362194401000004;
140;30760.0;11;3.0;1.5362194401000004;
142;30760.0;11;3.0;1.5362194401000004;
144;30760.0;11;3.0;1.5362194401000004;
146;30760.0;11;3.0;1.5362194401000004;
148;30760.0;11;3.0;1.5362194401000004;
150;30760.0;11;3.0;1.5362194401000004;
152;30760.0;11;3.0;1.5362194401000004;
154;30760.0;11;3.0;1.5362194401000004;
156;30760.0;11;3.0;1.5362194401000004;
158;30760.0;11;3.0;1.5362194401000004;
160;30760.0;11;3.0;1.5362194401000004;
162;30760.0;11;3.0;1.5362194401000004;
164;30760.0;11;3.0;1.5362194401000004;
166;30860.0;11;3.0;1.5362194401000004;
168;30860.0;11;3.0;1.5362194401000004;
170;30860.0;11;3.0;1.5362194401000004;
172;31735.0;11;3.0;1.5362194401000004;
174;31860.0;11;3.0;1.5362194401000004;
176;31860.0;11;3.0;1.5362194401000004;
178;31860.0;11;3.0;1.5362194401000004;
180;32110.0;11;3.0;1.5362194401000004;
182;32235.0;11;3.0;1.5362194401000004;
184;32235.0;11;3.0;1.5362194401000004;
186;32360.0;11;3.0;1.5362194401000004;
188;32360.0;11;3.0;1.5362194401000004;
190;32360.0;10;3.0;1.5749614890000005;
192;32360.0;10;3.0;1.5749614890000005;
194;32360.0;10;3.0;1.5749614890000005;
196;32360.0;10;3.0;1.5749614890000005;
198;33235.0;10;3.0;1.5749614890000005;
200;33235.0;10;3.0;1.5749614890000005;
202;33235.0;10;3.0;1.5749614890000005;
204;33235.0;10;3.0;1.5749614890000005;
206;33235.0;10;3.0;1.5749614890000005;
208;33235.0;10;3.0;1.5749614890000005;
210;33235.0;10;3.0;1.5749614890000005;
212;33485.0;10;3.0;1.5749614890000005;
214;33485.0;10;3.0;1.5749614890000005;
216;33485.0;10;3.0;1.5749614890000005;
218;33485.0;10;3.0;1.5749614890000005;
220;33485.0;10;3.0;1.5749614890000005;
222;33485.0;10;3.0;1.5749614890000005;
224;33485.0;10;3.0;1.5749614890000005;
226;33485.0;10;3.0;1.5749614890000005;
228;33485.0;10;3.0;1.5749614890000005;
230;33485.0;10;3.0;1.5749614890000005;
232;33485.0;10;3.0;1.5749614890000005;
234;33485.0;10;3.0;1.5749614890000005;
236;33485.0;10;3.0;1.5749614890000005;
238;33610.0;10;3.0;1.5749614890000005;
240;33610.0;10;3.0;1.5749614890000005;
242;33610.0;10;3.0;1.5749614890000005;
244;33610.0;10;3.0;1.5749614890000005;
246;33610.0;10;3.0;1.5749614890000005;
248;33610.0;10;3.0;1.5749614890000005;
250;33610.0;10;3.0;1.5749614890000005;
252;33635.0;10;3.0;1.5749614890000005;
254;33760.0;10;3.0;1.5749614890000005;
256;33760.0;10;3.0;1.5749614890000005;
258;33760.0;10;3.0;1.5749614890000005;
260;33760.0;10;3.0;1.5749614890000005;
262;34760.0;10;3.0;1.5749614890000005;
264;34760.0;10;3.0;1.5749614890000005;
266;34760.0;10;3.0;1.5749614890000005;
268;34760.0;10;3.0;1.5749614890000005;
270;34760.0;10;3.0;1.5749614890000005;
272;34760.0;10;3.0;1.5749614890000005;
274;34760.0;10;3.0;1.5749614890000005;
276;34760.0;10;3.0;1.5749614890000005;
278;34760.0;10;3.0;1.5749614890000005;
280;34760.0;10;3.0;1.5749614890000005;
282;35010.0;10;3.0;1.5749614890000005;
284;35010.0;10;3.0;1.5749614890000005;
286;35010.0;10;3.0;1.5749614890000005;
288;35010.0;10;3.0;1.5749614890000005;
290;35010.0;10;3.0;1.5749614890000005;
292;35010.0;10;3.0;1.5749614890000005;
294;35010.0;10;3.0;1.5749614890000005;
296;35010.0;10;3.0;1.5749614890000005;
298;35010.0;10;3.0;1.5749614890000005;
300;35010.0;10;3.0;1.5749614890000005;
302;35010.0;10;3.0;1.5749614890000005;
304;35010.0;10;3.0;1.5749614890000005;
306;35010.0;10;3.0;1.5749614890000005;
308;35010.0;10;3.0;1.5749614890000005;
310;35010.0;10;3.0;1.5749614890000005;
312;35010.0;10;3.0;1.5749614890000005;
314;35010.0;10;3.0;1.5749614890000005;
316;35010.0;10;3.0;1.5749614890000005;
318;35535.0;10;3.0;1.5749614890000005;
320;35535.0;10;3.0;1.5749614890000005;
322;35535.0;10;3.0;1.5749614890000005;
324;35535.0;10;3.0;1.5749614890000005;
326;35535.0;10;3.0;1.5749614890000005;
328;35535.0;10;3.0;1.5749614890000005;
330;35535.0;10;3.0;1.5749614890000005;
332;35535.0;10;3.0;1.5749614890000005;
334;35535.0;10;3.0;1.5749614890000005;
336;35535.0;10;3.0;1.5749614890000005;
338;35535.0;10;3.0;1.5749614890000005;
340;35535.0;10;3.0;1.5749614890000005;
342;35535.0;10;3.0;1.5749614890000005;
344;35535.0;10;3.0;1.5749614890000005;
346;35535.0;10;3.0;1.5749614890000005;
348;35535.0;10;3.0;1.5749614890000005;
350;35535.0;10;3.0;1.5749614890000005;
352;35535.0;10;3.0;1.5749614890000005;
354;35535.0;10;3.0;1.5749614890000005;
356;35535.0;10;3.0;1.5749614890000005;
358;35535.0;10;3.0;1.5749614890000005;
360;35535.0;10;3.0;1.5749614890000005;
362;35535.0;10;3.0;1.5749614890000005;
364;35535.0;10;3.0;1.5749614890000005;
366;35535.0;10;3.0;1.5749614890000005;
368;35535.0;10;3.0;1.5749614890000005;
370;35535.0;10;3.0;1.5749614890000005;
372;35535.0;10;3.0;1.5749614890000005;
374;36060.0;10;3.0;1.5749614890000005;
376;36060.0;10;3.0;1.5749614890000005;
378;36060.0;10;3.0;1.5749614890000005;
380;36185.0;10;3.0;1.5749614890000005;
382;36185.0;10;3.0;1.5749614890000005;
384;36185.0;10;3.0;1.5749614890000005;
386;36185.0;10;3.0;1.5749614890000005;
388;36185.0;10;3.0;1.5749614890000005;
390;36185.0;10;3.0;1.5749614890000005;
392;36185.0;10;3.0;1.5749614890000005;
394;36185.0;10;3.0;1.5749614890000005;
396;36185.0;10;3.0;1.5749614890000005;
398;36185.0;10;3.0;1.5749614890000005;
400;36185.0;10;3.0;1.5749614890000005;
402;36185.0;10;3.0;1.5749614890000005;
404;36185.0;10;3.0;1.5749614890000005;
406;36185.0;10;3.0;1.5749614890000005;
408;36185.0;10;3.0;1.5749614890000005;
410;36185.0;10;3.0;1.5749614890000005;
412;36185.0;10;3.0;1.5749614890000005;
414;36185.0;10;3.0;1.5749614890000005;
416;36185.0;10;3.0;1.5749614890000005;
418;36185.0;10;3.0;1.5749614890000005;
420;36310.0;10;3.0;1.5749614890000005;
422;36310.0;10;3.0;1.5749614890000005;
424;36485.0;10;3.0;1.5749614890000005;
426;36485.0;10;3.0;1.5749614890000005;
428;36485.0;10;3.0;1.5749614890000005;
430;36485.0;10;3.0;1.5749614890000005;
432;36485.0;10;3.0;1.5749614890000005;
434;36485.0;10;3.0;1.5749614890000005;
436;36485.0;10;3.0;1.5749614890000005;
438;36485.0;10;3.0;1.5749614890000005;
440;36485.0;10;3.0;1.5749614890000005;
442;36485.0;10;3.0;1.5749614890000005;
444;36485.0;10;3.0;1.5749614890000005;
446;36485.0;10;3.0;1.5749614890000005;
448;36485.0;10;3.0;1.5749614890000005;
450;36485.0;10;3.0;1.5749614890000005;
452;36485.0;10;3.0;1.5749614890000005;
454;36485.0;10;3.0;1.5749614890000005;
456;36485.0;10;3.0;1.5749614890000005;
458;36485.0;10;3.0;1.5749614890000005;
460;36485.0;10;3.0;1.5749614890000005;
462;36485.0;10;3.0;1.5749614890000005;
464;36485.0;10;3.0;1.5749614890000005;
466;36485.0;10;3.0;1.5749614890000005;
468;36485.0;10;3.0;1.5749614890000005;
470;36485.0;10;3.0;1.5749614890000005;
472;36610.0;10;3.0;1.5749614890000005;
474;36610.0;10;3.0;1.5749614890000005;
476;36610.0;10;3.0;1.5749614890000005;
478;36610.0;10;3.0;1.5749614890000005;
480;36610.0;10;3.0;1.5749614890000005;
482;36610.0;10;3.0;1.5749614890000005;
484;36610.0;10;3.0;1.5749614890000005;
486;36610.0;10;3.0;1.5749614890000005;
488;36610.0;10;3.0;1.5749614890000005;
490;36610.0;10;3.0;1.5749614890000005;
492;36610.0;10;3.0;1.5749614890000005;
494;36610.0;10;3.0;1.5749614890000005;
496;36610.0;10;3.0;1.5749614890000005;
498;36610.0;10;3.0;1.5749614890000005;
500;36610.0;10;3.0;1.5749614890000005;
502;36610.0;10;3.0;1.5749614890000005;
504;36610.0;10;3.0;1.5749614890000005;
506;36610.0;10;3.0;1.5749614890000005;
508;36610.0;10;3.0;1.5749614890000005;
510;36610.0;10;3.0;1.5749614890000005;
512;36610.0;10;3.0;1.5749614890000005;
514;36610.0;10;3.0;1.5749614890000005;
516;36610.0;10;3.0;1.5749614890000005;
518;36610.0;10;3.0;1.5749614890000005;
520;36610.0;10;3.0;1.5749614890000005;
522;36610.0;10;3.0;1.5749614890000005;
524;36610.0;10;3.0;1.5749614890000005;
526;36610.0;10;3.0;1.5749614890000005;
528;36610.0;10;3.0;1.5749614890000005;
530;36610.0;10;3.0;1.5749614890000005;
532;36610.0;10;3.0;1.5749614890000005;
534;36610.0;10;3.0;1.5749614890000005;
536;36610.0;10;3.0;1.5749614890000005;
538;36610.0;10;3.0;1.5749614890000005;
540;36610.0;10;3.0;1.5749614890000005;
542;36610.0;10;3.0;1.5749614890000005;
544;36610.0;10;3.0;1.5749614890000005;
546;36610.0;10;3.0;1.5749614890000005;
548;36610.0;10;3.0;1.5749614890000005;
550;36610.0;10;3.0;1.5749614890000005;
552;36610.0;10;3.0;1.5749614890000005;
554;36635.0;10;3.0;1.5749614890000005;
556;36635.0;10;3.0;1.5749614890000005;
558;36635.0;10;3.0;1.5749614890000005;
560;36635.0;10;3.0;1.5749614890000005;
562;36635.0;10;3.0;1.5749614890000005;
564;36635.0;10;3.0;1.5749614890000005;
566;37010.0;10;3.0;1.5749614890000005;
568;37010.0;10;3.0;1.5749614890000005;
570;37010.0;10;3.0;1.5749614890000005;
572;37010.0;10;3.0;1.5749614890000005;
574;37010.0;10;3.0;1.5749614890000005;
576;37010.0;10;3.0;1.5749614890000005;
578;37010.0;10;3.0;1.5749614890000005;
580;37010.0;10;3.0;1.5749614890000005;
582;37010.0;10;3.0;1.5749614890000005;
584;37010.0;10;3.0;1.5749614890000005;
586;37010.0;10;3.0;1.5749614890000005;
588;37010.0;10;3.0;1.5749614890000005;
590;37010.0;10;3.0;1.5749614890000005;
592;37010.0;10;3.0;1.5749614890000005;
594;37010.0;10;3.0;1.5749614890000005;
596;37010.0;10;3.0;1.5749614890000005;
598;37010.0;10;3.0;1.5749614890000005;
600;37010.0;10;3.0;1.5749614890000005;
602;37010.0;10;3.0;1.5749614890000005;
604;37010.0;10;3.0;1.5749614890000005;
606;37010.0;10;3.0;1.5749614890000005;
608;37010.0;10;3.0;1.5749614890000005;
610;37010.0;10;3.0;1.5749614890000005;
612;37010.0;10;3.0;1.5749614890000005;
614;37010.0;10;3.0;1.5749614890000005;
616;37010.0;10;3.0;1.5749614890000005;
618;37010.0;10;3.0;1.5749614890000005;
620;37010.0;10;3.0;1.5749614890000005;
622;37010.0;10;3.0;1.5749614890000005;
624;37010.0;10;3.0;1.5749614890000005;
626;37010.0;10;3.0;1.5749614890000005;
628;37010.0;10;3.0;1.5749614890000005;
630;37010.0;10;3.0;1.5749614890000005;
632;37010.0;10;3.0;1.5749614890000005;
634;37010.0;10;3.0;1.5749614890000005;
636;37010.0;10;3.0;1.5749614890000005;
638;37010.0;10;3.0;1.5749614890000005;
640;37010.0;10;3.0;1.5749614890000005;
642;37010.0;10;3.0;1.5749614890000005;
644;37010.0;10;3.0;1.5749614890000005;
646;37135.0;10;3.0;1.5749614890000005;
648;37135.0;10;3.0;1.5749614890000005;
650;37135.0;10;3.0;1.5749614890000005;
652;37135.0;10;3.0;1.5749614890000005;
654;37135.0;10;3.0;1.5749614890000005;
656;37135.0;10;3.0;1.5749614890000005;
658;37135.0;10;3.0;1.5749614890000005;
660;37135.0;10;3.0;1.5749614890000005;
662;37135.0;10;3.0;1.5749614890000005;
664;39035.0;10;3.0;1.5749614890000005;
666;39035.0;10;3.0;1.5749614890000005;
668;39035.0;10;3.0;1.5749614890000005;
670;39035.0;10;3.0;1.5749614890000005;
672;40035.0;10;3.0;1.5749614890000005;
674;40035.0;10;3.0;1.5749614890000005;
676;40035.0;10;3.0;1.5749614890000005;
678;40035.0;10;3.0;1.5749614890000005;
680;40160.0;10;3.0;1.5749614890000005;
682;40160.0;10;3.0;1.5749614890000005;
684;40160.0;10;3.0;1.5749614890000005;
686;40160.0;10;3.0;1.5749614890000005;
688;40160.0;10;3.0;1.5749614890000005;
690;40160.0;10;3.0;1.5749614890000005;
692;40160.0;10;3.0;1.5749614890000005;
694;40160.0;10;3.0;1.5749614890000005;
696;40160.0;10;3.0;1.5749614890000005;
698;40285.0;10;3.0;1.5749614890000005;
700;40285.0;10;3.0;1.5749614890000005;
702;40285.0;10;3.0;1.5749614890000005;
704;40285.0;10;3.0;1.5749614890000005;
706;40285.0;10;3.0;1.5749614890000005;
708;40285.0;10;3.0;1.5749614890000005;
710;40285.0;10;3.0;1.5749614890000005;
712;40285.0;10;3.0;1.5749614890000005;
714;40285.0;10;3.0;1.5749614890000005;
716;40285.0;10;3.0;1.5749614890000005;
718;40285.0;10;3.0;1.5749614890000005;
720;40335.0;10;3.0;1.5749614890000005;
722;40335.0;10;3.0;1.5749614890000005;
724;40335.0;10;3.0;1.5749614890000005;
726;40335.0;10;3.0;1.5749614890000005;
728;40335.0;10;3.0;1.5749614890000005;
730;40335.0;10;3.0;1.5749614890000005;
732;40335.0;10;3.0;1.5749614890000005;
734;40335.0;10;3.0;1.5749614890000005;
736;40335.0;10;3.0;1.5749614890000005;
738;40335.0;10;3.0;1.5749614890000005;
740;40335.0;10;3.0;1.5749614890000005;
742;40335.0;10;3.0;1.5749614890000005;
744;40335.0;10;3.0;1.5749614890000005;
746;40335.0;10;3.0;1.5749614890000005;
748;40335.0;10;3.0;1.5749614890000005;
750;40335.0;10;3.0;1.5749614890000005;
752;40335.0;10;3.0;1.5749614890000005;
754;40335.0;10;3.0;1.5749614890000005;
756;40335.0;10;3.0;1.5749614890000005;
758;40335.0;9;3.0;1.6180082100000006;
760;40460.0;9;3.0;1.6180082100000006;
762;40460.0;9;3.0;1.6180082100000006;
764;40460.0;9;3.0;1.6180082100000006;
766;40460.0;9;3.0;1.6180082100000006;
768;40460.0;9;3.0;1.6180082100000006;
770;40460.0;9;3.0;1.6180082100000006;
772;40460.0;9;3.0;1.6180082100000006;
774;40460.0;9;3.0;1.6180082100000006;
776;40460.0;9;3.0;1.6180082100000006;
778;40460.0;9;3.0;1.6180082100000006;
780;40460.0;9;3.0;1.6180082100000006;
782;40460.0;9;3.0;1.6180082100000006;
784;40460.0;9;3.0;1.6180082100000006;
786;40460.0;9;3.0;1.6180082100000006;
788;40460.0;9;3.0;1.6180082100000006;
790;40460.0;9;3.0;1.6180082100000006;
792;40460.0;9;3.0;1.6180082100000006;
794;40460.0;9;3.0;1.6180082100000006;
796;40460.0;9;3.0;1.6180082100000006;
798;40460.0;9;3.0;1.6180082100000006;
800;40460.0;9;3.0;1.6180082100000006;
