epis;QTable;steps;cumReward;discountedRew;
0;0;100.32;0;0;
5;524;98.4;0;0;
10;1264;108.29;0;0;
15;1923;110.36;0;0;
20;2376;98.01;0;0;
25;2730;87.49;0;0;
30;3182;91.33;0;0;
35;3500;89.43;0;0;
40;3728;85.23;0;0;
45;4134;94.89;0;0;
50;4677;104.68;0;0;
55;5674;78.92;0;0;
60;6044;92.58;0;0;
65;6424;95.51;0;0;
70;6821;87.92;0;0;
75;7414;76.76;0;0;
80;7810;80.89;0;0;
85;8019;66.43;0;0;
90;8226;86.86;0;0;
95;8489;86.4;0;0;
100;8949;98.81;0;0;
105;9317;80.99;0;0;
110;9634;78.35;0;0;
115;10044;94.84;0;0;
120;10426;75.11;0;0;
125;10898;77.74;0;0;
130;11093;81.42;0;0;
135;11797;91.99;0;0;
140;12036;87.46;0;0;
145;12332;82.77;0;0;
150;12809;71.79;0;0;
155;13046;91.31;0;0;
160;13322;82.5;0;0;
165;13710;77.69;0;0;
170;14089;86.26;0;0;
175;14332;79.61;0;0;
180;14624;88.75;0;0;
185;14882;78.18;0;0;
190;15173;72.47;0;0;
195;15537;92.23;0;0;
200;15776;87;0;0;
205;16325;86.2;0;0;
210;16465;79.25;0;0;
215;16677;79.81;0;0;
220;16882;82.68;0;0;
225;17129;86.4;0;0;
230;17283;73.51;0;0;
235;17547;83.56;0;0;
240;17669;73.22;0;0;
245;17881;75.54;0;0;
250;18162;102.08;0;0;
255;18390;105.49;0;0;
260;18482;88.4;0;0;
265;18905;88.24;0;0;
270;19322;70.99;0;0;
275;19600;97.25;0;0;
280;19759;86.22;0;0;
285;20130;89.97;0;0;
290;20318;78.08;0;0;
295;20520;84.88;0;0;
300;20819;90.22;0;0;
305;21212;82.95;0;0;
310;21326;84.4;0;0;
315;21571;80.3;0;0;
320;22070;85.8;0;0;
325;22189;68.6;0;0;
330;22544;93.74;0;0;
335;22834;77.86;0;0;
340;23225;85.32;0;0;
345;23516;90.04;0;0;
350;23713;90.25;0;0;
355;24161;80;0;0;
360;24383;75.4;0;0;
365;24714;79.76;0;0;
370;24940;92.73;0;0;
375;25265;82.31;0;0;
380;25429;91.81;0;0;
385;25795;85.65;0;0;
390;26009;87.2;0;0;
395;26206;93.77;0;0;
400;26370;75.29;0;0;
405;26711;84.64;0;0;
410;26861;73.74;0;0;
415;27111;74.48;0;0;
420;27367;77.69;0;0;
425;27477;66.33;0;0;
430;27645;74.34;0;0;
435;27988;88.71;0;0;
440;28197;86.04;0;0;
445;28381;89.87;0;0;
450;28593;74.67;0;0;
455;28867;77.21;0;0;
460;29210;80.72;0;0;
465;29473;89.88;0;0;
470;29611;79.66;0;0;
475;29759;74.67;0;0;
480;30039;86.45;0;0;
485;30292;83.16;0;0;
490;30479;84.33;0;0;
495;30745;79.49;0;0;
500;30940;81.12;0;0;
505;31170;80.4;0;0;
510;31500;89.78;0;0;
515;31842;72.62;0;0;
520;32088;78.43;0;0;
525;32268;81.39;0;0;
530;32595;75.67;0;0;
535;32786;75.19;0;0;
540;32975;78.06;0;0;
545;33169;77.64;0;0;
550;33313;82.56;0;0;
555;33467;69.72;0;0;
560;33889;83.02;0;0;
565;34170;81.36;0;0;
570;34563;78.4;0;0;
575;34802;82.9;0;0;
580;35039;77.55;0;0;
585;35266;80.43;0;0;
590;35423;77.97;0;0;
595;35665;82.84;0;0;
600;35913;84.48;0;0;
605;36080;71.2;0;0;
610;36349;83.94;0;0;
615;36665;77.4;0;0;
620;36796;74.91;0;0;
625;36966;87.7;0;0;
630;37190;84.3;0;0;
635;37416;92.71;0;0;
640;37763;89.52;0;0;
645;37959;83.4;0;0;
650;38212;76.6;0;0;
655;38420;72.07;0;0;
660;38597;98.63;0;0;
665;38869;71.34;0;0;
670;39080;76.79;0;0;
675;39319;86.72;0;0;
680;39508;86.93;0;0;
685;39897;85.62;0;0;
690;40152;89.36;0;0;
695;40469;80.95;0;0;
700;40696;66.93;0;0;
705;41009;86.56;0;0;
710;41144;75.42;0;0;
715;41332;75.06;0;0;
720;41569;69.62;0;0;
725;41943;85.51;0;0;
730;42102;83.71;0;0;
735;42256;76.67;0;0;
740;42586;78.27;0;0;
745;42764;87.84;0;0;
750;42982;70.83;0;0;
755;43179;84.93;0;0;
760;43390;70.19;0;0;
765;43546;79.52;0;0;
770;43751;89.19;0;0;
775;43896;78.6;0;0;
780;44070;76.85;0;0;
785;44325;74.89;0;0;
790;44556;81.73;0;0;
795;44733;81.17;0;0;
800;44933;80.49;0;0;
805;45129;71.72;0;0;
810;45410;81.86;0;0;
815;45605;77.46;0;0;
820;45937;85.7;0;0;
825;46167;92.74;0;0;
830;46360;76.95;0;0;
835;46662;70.77;0;0;
840;46882;58.67;0;0;
845;47050;72.44;0;0;
850;47314;82.78;0;0;
855;47467;74.27;0;0;
860;47703;79.95;0;0;
865;47912;74.46;0;0;
870;48146;85.46;0;0;
875;48456;63.54;0;0;
880;48608;72.2;0;0;
885;48874;76.43;0;0;
890;48987;79.6;0;0;
895;49188;67.47;0;0;
900;49464;80.13;0;0;
905;49628;71.24;0;0;
910;49818;65.11;0;0;
915;50230;57.97;0;0;
920;50467;69.73;0;0;
925;50779;67.98;0;0;
930;50951;68.17;0;0;
935;51022;66.68;0;0;
940;51236;69.78;0;0;
945;51434;69.64;0;0;
950;51760;71.67;0;0;
955;52034;75.35;0;0;
960;52189;79.07;0;0;
965;52355;71.07;0;0;
970;52543;59.9;0;0;
975;52862;79.31;0;0;
980;53169;76.37;0;0;
985;53342;78.81;0;0;
990;53508;75.95;0;0;
995;53691;67.55;0;0;
