epis;QTable;steps;cumReward;discountedRew;
0;0;97.49;0;0;
5;601;93.03;0;0;
10;1102;96.81;0;0;
15;1815;112.66;0;0;
20;2226;88;0;0;
25;2832;107.1;0;0;
30;3192;87.65;0;0;
35;3765;81.94;0;0;
40;4230;87.94;0;0;
45;4501;97.07;0;0;
50;5131;101.7;0;0;
55;5753;92.21;0;0;
60;6078;91.72;0;0;
65;6262;78.91;0;0;
70;6843;83.52;0;0;
75;7044;110.66;0;0;
80;7970;86.69;0;0;
85;8229;77;0;0;
90;8445;88.25;0;0;
95;8675;87.25;0;0;
100;8868;91.98;0;0;
105;9073;82.24;0;0;
110;9304;91.28;0;0;
115;9504;99.36;0;0;
120;9803;88.6;0;0;
125;10044;83.36;0;0;
130;10376;87.39;0;0;
135;10592;94.2;0;0;
140;11174;77.26;0;0;
145;11453;84.38;0;0;
150;11897;76.4;0;0;
155;12110;82.43;0;0;
160;12436;79.45;0;0;
165;12857;83.4;0;0;
170;13031;83.21;0;0;
175;13311;88.46;0;0;
180;13501;80.84;0;0;
185;13788;85.38;0;0;
190;14073;85.53;0;0;
195;14642;77.79;0;0;
200;15055;74.23;0;0;
205;15339;81.85;0;0;
210;15643;84.16;0;0;
215;15888;81.37;0;0;
220;16100;81.94;0;0;
225;16422;72.68;0;0;
230;16758;70;0;0;
235;17113;100.1;0;0;
240;17365;74.27;0;0;
245;17633;73.42;0;0;
250;17977;85.98;0;0;
255;18186;80.13;0;0;
260;18480;76.16;0;0;
265;18882;79.46;0;0;
270;19134;70.86;0;0;
275;19416;78.67;0;0;
280;19577;80.71;0;0;
285;19898;76.57;0;0;
290;20130;80.62;0;0;
295;20518;88.48;0;0;
300;20715;80.42;0;0;
305;21142;80.06;0;0;
310;21447;90.39;0;0;
315;21829;79.99;0;0;
320;22087;84.68;0;0;
325;22493;90.13;0;0;
330;22761;76.07;0;0;
335;23042;84.42;0;0;
340;23299;87.83;0;0;
345;23597;94.41;0;0;
350;23870;81.05;0;0;
355;24064;89.81;0;0;
360;24364;78.35;0;0;
365;24674;71.07;0;0;
370;24870;87.34;0;0;
375;25045;90.83;0;0;
380;25427;77.42;0;0;
385;25668;79.22;0;0;
390;25701;73.03;0;0;
395;25862;79.09;0;0;
400;26149;76.19;0;0;
405;26293;88.95;0;0;
410;26435;84.5;0;0;
415;26786;77.87;0;0;
420;27012;78.23;0;0;
425;27201;85.1;0;0;
430;27416;73.23;0;0;
435;27690;66.52;0;0;
440;27906;77.73;0;0;
445;28292;86.16;0;0;
450;28617;80.25;0;0;
455;28793;63.61;0;0;
460;29007;73.84;0;0;
465;29194;69.23;0;0;
470;29442;80.52;0;0;
475;29698;65.42;0;0;
480;29927;72.92;0;0;
485;30263;68.01;0;0;
490;30534;80.13;0;0;
495;30758;71.32;0;0;
500;31052;75.27;0;0;
505;31240;62.91;0;0;
510;31418;81.14;0;0;
515;31625;74.99;0;0;
520;31854;81.55;0;0;
525;32143;87.7;0;0;
530;32355;78.4;0;0;
535;32733;91.86;0;0;
540;32944;72.24;0;0;
545;33156;75.49;0;0;
550;33518;77.44;0;0;
555;33794;77.22;0;0;
560;33957;80.01;0;0;
565;34286;66.22;0;0;
570;34498;77.72;0;0;
575;34836;73.63;0;0;
580;35019;68.07;0;0;
585;35337;78.37;0;0;
590;35536;81.8;0;0;
595;35778;77.88;0;0;
600;35921;95.98;0;0;
605;36255;79.5;0;0;
610;36524;71.3;0;0;
615;36800;80.9;0;0;
620;37107;84.5;0;0;
625;37346;75.8;0;0;
630;37526;71.01;0;0;
635;37787;84.97;0;0;
640;38078;88.02;0;0;
645;38324;73.25;0;0;
650;38575;73.53;0;0;
655;38810;85.84;0;0;
660;38942;89.98;0;0;
665;39192;75.17;0;0;
670;39366;87.42;0;0;
675;39632;62.11;0;0;
680;39916;64.77;0;0;
685;40097;81.14;0;0;
690;40347;82.25;0;0;
695;40558;69.28;0;0;
700;40795;77.6;0;0;
705;41089;72.09;0;0;
710;41331;77.53;0;0;
715;41590;90.92;0;0;
720;41891;70.45;0;0;
725;42072;78.01;0;0;
730;42332;76.72;0;0;
735;42743;79.48;0;0;
740;43123;87.19;0;0;
745;43482;90.65;0;0;
750;43650;75.42;0;0;
755;43792;76.1;0;0;
760;44132;81.72;0;0;
765;44358;92.65;0;0;
770;44667;70.76;0;0;
775;45079;72.45;0;0;
780;45230;74.33;0;0;
785;45404;77.04;0;0;
790;45634;78.91;0;0;
795;45893;80.99;0;0;
800;46019;78.98;0;0;
805;46399;78.19;0;0;
810;46709;87.21;0;0;
815;46934;63.13;0;0;
820;47139;80.82;0;0;
825;47299;77.68;0;0;
830;47500;71.97;0;0;
835;47748;68.56;0;0;
840;47851;72.25;0;0;
845;48027;74.33;0;0;
850;48191;77.47;0;0;
855;48293;68.7;0;0;
860;48436;79.42;0;0;
865;48548;60.88;0;0;
870;48680;77.8;0;0;
875;48896;78.58;0;0;
880;49254;93.28;0;0;
885;49465;77.01;0;0;
890;49689;77.83;0;0;
895;49964;75.49;0;0;
900;50255;74.04;0;0;
905;50473;74.32;0;0;
910;50634;82.84;0;0;
915;50835;76.85;0;0;
920;51189;74.75;0;0;
925;51330;72.4;0;0;
930;51575;58.73;0;0;
935;51823;70.26;0;0;
940;52052;77.68;0;0;
945;52325;59.68;0;0;
950;52608;73.64;0;0;
955;52763;80.42;0;0;
960;53005;81.39;0;0;
965;53227;71.36;0;0;
970;53448;72.68;0;0;
975;53641;70.74;0;0;
980;53931;63.05;0;0;
985;54130;79.73;0;0;
990;54257;63.96;0;0;
995;54521;74.6;0;0;
1000;54724;72.19;0;0;
1005;54901;73.01;0;0;
1010;55099;73.84;0;0;
1015;55452;86.53;0;0;
1020;55644;65.36;0;0;
1025;55861;64.59;0;0;
1030;56112;75.78;0;0;
1035;56376;70.55;0;0;
1040;56558;75.77;0;0;
1045;56672;72.68;0;0;
1050;56905;75.73;0;0;
1055;57131;75.52;0;0;
1060;57236;76.54;0;0;
1065;57436;66.62;0;0;
1070;57532;71.41;0;0;
1075;57695;68.39;0;0;
1080;57940;67.63;0;0;
1085;58177;62.2;0;0;
1090;58505;67.49;0;0;
1095;58586;68.63;0;0;
1100;58708;60.88;0;0;
1105;58852;76.58;0;0;
1110;59200;60.09;0;0;
1115;59476;71.34;0;0;
1120;59723;75.01;0;0;
1125;59862;82.4;0;0;
1130;60087;81.2;0;0;
1135;60354;70.22;0;0;
1140;60542;59.65;0;0;
1145;60817;80.22;0;0;
1150;60990;92.32;0;0;
1155;61087;69.87;0;0;
1160;61315;72.16;0;0;
1165;61519;78.93;0;0;
1170;61821;77.9;0;0;
1175;62053;60.66;0;0;
1180;62219;61.61;0;0;
1185;62431;83.89;0;0;
1190;62589;80.22;0;0;
1195;62718;78.2;0;0;
1200;63046;72.33;0;0;
1205;63260;75.28;0;0;
1210;63467;70.98;0;0;
1215;63707;67.75;0;0;
1220;63866;68.62;0;0;
1225;64180;68.72;0;0;
1230;64396;73.09;0;0;
1235;64633;81.87;0;0;
1240;64855;78.14;0;0;
1245;65013;69.26;0;0;
1250;65131;70.66;0;0;
1255;65311;82.8;0;0;
1260;65419;84.02;0;0;
1265;65550;80.76;0;0;
1270;65691;72.18;0;0;
1275;65794;64.18;0;0;
1280;66015;75.59;0;0;
1285;66186;73.19;0;0;
1290;66420;76.58;0;0;
1295;66620;75.07;0;0;
1300;66887;71.85;0;0;
1305;67103;69.1;0;0;
1310;67216;60.29;0;0;
1315;67374;77.7;0;0;
1320;67529;67.89;0;0;
1325;67745;60.71;0;0;
1330;67913;65.84;0;0;
1335;68271;68.54;0;0;
1340;68412;73.79;0;0;
1345;68462;72.35;0;0;
1350;68624;77.07;0;0;
1355;68804;70.64;0;0;
1360;68999;78.33;0;0;
1365;69252;78.1;0;0;
1370;69513;73.25;0;0;
1375;69789;60.39;0;0;
1380;69980;75.24;0;0;
1385;70197;63.27;0;0;
1390;70455;65.9;0;0;
1395;70657;68.91;0;0;
1400;70802;62.46;0;0;
1405;71021;81.6;0;0;
1410;71249;79.66;0;0;
1415;71451;69.63;0;0;
1420;71601;76.98;0;0;
1425;71825;96.96;0;0;
1430;72028;85.73;0;0;
1435;72256;83.62;0;0;
1440;72404;64.83;0;0;
1445;72603;63.5;0;0;
1450;72752;71.02;0;0;
1455;72872;72.66;0;0;
1460;73161;68.18;0;0;
1465;73364;73.34;0;0;
1470;73485;81.48;0;0;
1475;73626;84.17;0;0;
1480;73845;77.45;0;0;
1485;73916;64.18;0;0;
1490;74034;83.01;0;0;
1495;74277;67.11;0;0;
1500;74501;60.59;0;0;
