epis;QTable;steps;cumReward;discountedRew;
0;0;98.49;0;0;
5;443;110.9;0;0;
10;981;106.74;0;0;
15;1551;94.7;0;0;
20;2099;93.34;0;0;
25;2916;110.21;0;0;
30;3496;116.65;0;0;
35;3957;89.86;0;0;
40;4374;96.07;0;0;
45;4954;95.47;0;0;
50;5528;94.05;0;0;
55;5942;91.56;0;0;
60;6228;96.94;0;0;
65;6556;85.67;0;0;
70;6930;88.16;0;0;
75;7304;89.17;0;0;
80;7845;96.69;0;0;
85;8239;99.1;0;0;
90;8538;95.23;0;0;
95;8795;94.41;0;0;
100;9086;94.36;0;0;
105;9390;83.12;0;0;
110;9704;76.63;0;0;
115;10217;77.18;0;0;
120;10672;94.43;0;0;
125;11184;77.62;0;0;
130;11430;102.13;0;0;
135;11682;95.85;0;0;
140;12043;85.58;0;0;
145;12167;76.31;0;0;
150;12534;91.92;0;0;
155;12735;86.98;0;0;
160;13013;92.84;0;0;
165;13186;116.06;0;0;
170;13424;96.77;0;0;
175;13708;91.53;0;0;
180;13948;108.23;0;0;
185;14435;96.19;0;0;
190;14774;98.27;0;0;
195;15030;86.82;0;0;
200;15404;78.61;0;0;
205;15793;78.43;0;0;
210;16051;85.63;0;0;
215;16183;84.97;0;0;
220;16697;86.29;0;0;
225;17081;89.87;0;0;
230;17256;92.67;0;0;
235;17555;90.86;0;0;
240;17875;78.7;0;0;
245;18124;77.01;0;0;
250;18461;76.04;0;0;
255;18816;71.89;0;0;
260;19066;68.31;0;0;
265;19249;72.64;0;0;
270;19448;77.33;0;0;
275;19686;84.26;0;0;
280;19838;80.79;0;0;
285;19958;85.67;0;0;
290;20134;82.47;0;0;
295;20480;81.37;0;0;
300;20727;82.94;0;0;
305;20991;98.79;0;0;
310;21290;81.03;0;0;
315;21580;86.37;0;0;
320;21798;78.41;0;0;
325;22098;73.32;0;0;
330;22293;75.05;0;0;
335;22609;84.5;0;0;
340;22795;85.26;0;0;
345;22980;76.95;0;0;
350;23260;82.89;0;0;
355;23484;80.91;0;0;
360;23758;79.23;0;0;
365;24050;79.7;0;0;
370;24216;83.57;0;0;
375;24490;95.25;0;0;
380;24722;93.86;0;0;
385;24941;93.94;0;0;
390;25057;94.82;0;0;
395;25407;86.14;0;0;
400;25575;106.53;0;0;
405;26055;81.06;0;0;
410;26391;77.51;0;0;
415;26726;84.48;0;0;
420;27035;81.82;0;0;
