epis;QTable;steps;cumReward;discountedRew;
0;0;93.11;0;0;
5;405.3333;91.62;0;0;
10;599.6667;95.41;0;0;
15;785;105.4;0;0;
20;907.6667;106.18;0;0;
25;960.3333;101.59;0;0;
30;1043.3333;91.73;0;0;
35;1133.6667;86.74;0;0;
40;1219.6667;80.28;0;0;
45;1291;84.16;0;0;
50;1378;88.61;0;0;
55;1492;70.51;0;0;
60;1553.3333;91.75;0;0;
65;1627.3333;75.06;0;0;
70;1737.6667;70.66;0;0;
75;1873;81.95;0;0;
80;1947.6667;67.69;0;0;
85;2012.3333;94.58;0;0;
90;2120.3333;76.46;0;0;
95;2173;70.42;0;0;
100;2226.3333;65.24;0;0;
105;2312;76.77;0;0;
110;2386;67.72;0;0;
115;2445.6667;79.86;0;0;
120;2533.6667;74.28;0;0;
125;2613.6667;73.17;0;0;
130;2682.6667;76.04;0;0;
135;2695.6667;74.6;0;0;
140;2726.6667;89.4;0;0;
145;2794.6667;75.25;0;0;
150;2827;77.29;0;0;
155;2864.6667;78.49;0;0;
160;2942.3333;79.89;0;0;
165;3023.6667;87.37;0;0;
170;3062.3333;81.53;0;0;
175;3143;73.36;0;0;
180;3190.6667;74.89;0;0;
185;3265.6667;81.21;0;0;
190;3302;73.52;0;0;
195;3354.6667;73.3;0;0;
200;3425;72.92;0;0;
205;3489.3333;79.24;0;0;
210;3539.3333;80.12;0;0;
215;3575.6667;78.82;0;0;
220;3649.6667;77.06;0;0;
225;3709.3333;63.46;0;0;
230;3800.6667;70.36;0;0;
235;3858.3333;72.47;0;0;
240;3971.6667;77.8;0;0;
245;4074.3333;70.18;0;0;
250;4089.6667;71.06;0;0;
255;4143;70.36;0;0;
260;4180;66.07;0;0;
265;4224;68.33;0;0;
270;4249.3333;66.19;0;0;
275;4331;66.85;0;0;
280;4416.3333;77.56;0;0;
285;4481.6667;60.86;0;0;
290;4522.6667;63.96;0;0;
295;4571.3333;70.57;0;0;
300;4610.6667;69.43;0;0;
305;4635.6667;67.88;0;0;
310;4700.6667;65.68;0;0;
315;4759.3333;79.66;0;0;
320;4784;71.16;0;0;
325;4828.3333;74.81;0;0;
330;4851.6667;74.24;0;0;
335;4900.3333;72.41;0;0;
340;4935.3333;73.94;0;0;
345;4963.6667;67.55;0;0;
