epis;QTable;steps;cumReward;discountedRew;
0;0;86.36;0;0;
5;289.6667;96.49;0;0;
10;546.3333;96.76;0;0;
15;639.6667;92.48;0;0;
20;788.6667;111.26;0;0;
25;963.3333;91.58;0;0;
30;1083;86.62;0;0;
35;1129.3333;101.55;0;0;
40;1232.6667;94.53;0;0;
45;1344.3333;111.43;0;0;
50;1417;116.47;0;0;
55;1467.6667;99.79;0;0;
60;1511;109.36;0;0;
65;1628.3333;101.89;0;0;
70;1728.3333;110.17;0;0;
75;1854.3333;107.86;0;0;
80;1927;107.78;0;0;
85;1982;96.97;0;0;
90;2032.6667;95.24;0;0;
95;2072;117.26;0;0;
100;2128.3333;101.37;0;0;
105;2241.6667;104.3;0;0;
110;2270;106.05;0;0;
115;2310;91.93;0;0;
120;2376.3333;95.52;0;0;
125;2432.3333;105.05;0;0;
130;2486;104.43;0;0;
135;2524.6667;104.29;0;0;
140;2642.3333;114.33;0;0;
145;2731.3333;101.74;0;0;
150;2774.6667;94.68;0;0;
155;2824;114.15;0;0;
160;2879;105.38;0;0;
165;2947;113.77;0;0;
170;3061;113.69;0;0;
175;3139;100.69;0;0;
180;3184.6667;100.08;0;0;
185;3263;97.88;0;0;
190;3378.6667;97.66;0;0;
195;3465;113.01;0;0;
200;3625.3333;115.53;0;0;
205;3668.3333;92.5;0;0;
210;3770.6667;92.59;0;0;
215;3816.3333;90.79;0;0;
220;3890.6667;88.13;0;0;
225;3941.6667;87.97;0;0;
230;3989.6667;102.23;0;0;
235;4031.3333;81.74;0;0;
240;4075.6667;87.24;0;0;
245;4110.3333;82.46;0;0;
250;4146;74.55;0;0;
255;4180.6667;75.63;0;0;
260;4209.6667;73.89;0;0;
265;4233.6667;70.96;0;0;
270;4266.3333;68.57;0;0;
275;4315.3333;72.86;0;0;
280;4362.6667;85.05;0;0;
285;4379.6667;79;0;0;
290;4420;76.74;0;0;
295;4457.6667;63.92;0;0;
300;4501;75.48;0;0;
305;4555.3333;68.31;0;0;
310;4566.3333;81.81;0;0;
315;4607.3333;67.13;0;0;
320;4661.3333;76.64;0;0;
325;4708.3333;69.43;0;0;
330;4734;73.85;0;0;
335;4751.6667;65.09;0;0;
340;4782;71.47;0;0;
345;4815.6667;69.71;0;0;
350;4859;79.82;0;0;
355;4921;72.31;0;0;
360;4947.6667;70.04;0;0;
365;5011;85.82;0;0;
370;5097;77.59;0;0;
375;5127;73.86;0;0;
380;5164.3333;71.04;0;0;
385;5196.3333;66.09;0;0;
390;5238.3333;76.76;0;0;
395;5271.3333;73.88;0;0;
400;5296;71.22;0;0;
405;5352.3333;65.73;0;0;
410;5370.6667;81.23;0;0;
415;5394;78.32;0;0;
420;5424.3333;69.93;0;0;
425;5460.3333;68.25;0;0;
430;5514.3333;65.48;0;0;
435;5548.6667;69.97;0;0;
440;5588.3333;76.69;0;0;
445;5606;73.53;0;0;
450;5617.3333;72.18;0;0;
455;5679;72.51;0;0;
460;5700.3333;60.43;0;0;
465;5716.6667;80.5;0;0;
470;5769;73.63;0;0;
475;5820.3333;67.45;0;0;
480;5850;64.85;0;0;
485;5893.6667;69.81;0;0;
490;5938.6667;77.98;0;0;
495;5988.3333;77.93;0;0;
500;6008.3333;59.81;0;0;
505;6047;70.45;0;0;
510;6072;75.63;0;0;
515;6098.3333;67.07;0;0;
520;6148.3333;69.45;0;0;
525;6213;64.9;0;0;
530;6255.3333;75.86;0;0;
535;6283.3333;73.41;0;0;
540;6302;64.37;0;0;
545;6328.3333;72.82;0;0;
550;6385.3333;72.39;0;0;
555;6429.3333;64.45;0;0;
560;6449;70.65;0;0;
565;6508;72.02;0;0;
570;6567.3333;76.65;0;0;
575;6593;67.78;0;0;
580;6629.6667;61.6;0;0;
585;6654.6667;62.92;0;0;
590;6720;73.93;0;0;
595;6755.6667;64.87;0;0;
600;6813.6667;62.83;0;0;
605;6862.6667;64.25;0;0;
610;6906.6667;75.41;0;0;
615;6950.6667;60;0;0;
620;6976;66.33;0;0;
625;6999.6667;65.4;0;0;
630;7028.3333;67.85;0;0;
635;7052.6667;69.32;0;0;
640;7086.6667;60.88;0;0;
645;7116.6667;71.56;0;0;
650;7142.6667;69.94;0;0;
655;7166.3333;80.23;0;0;
660;7202.3333;77.25;0;0;
665;7235.6667;63.01;0;0;
670;7270.6667;61.78;0;0;
675;7280.3333;70.65;0;0;
680;7322.3333;69.44;0;0;
685;7356.6667;71.85;0;0;
690;7376.6667;73.4;0;0;
695;7404.6667;66.82;0;0;
700;7414;72.24;0;0;
705;7429;72.86;0;0;
710;7449;71.77;0;0;
715;7499.3333;71.76;0;0;
720;7539.3333;70.1;0;0;
725;7566.3333;69.2;0;0;
730;7608.3333;66.4;0;0;
735;7652;65.86;0;0;
740;7673;73.71;0;0;
745;7737.6667;59.65;0;0;
750;7758;58.7;0;0;
755;7817.6667;71.12;0;0;
760;7830.3333;61.71;0;0;
765;7856.6667;69.63;0;0;
770;7882.3333;68.45;0;0;
775;7961.6667;65.24;0;0;
780;8006.6667;73.27;0;0;
785;8020.3333;74.41;0;0;
790;8042.6667;68.48;0;0;
795;8058.3333;68.44;0;0;
800;8104.6667;77;0;0;
805;8174.6667;69.21;0;0;
810;8195.6667;71;0;0;
815;8225.6667;72.35;0;0;
820;8266.6667;63.78;0;0;
825;8286.3333;65.11;0;0;
830;8310.6667;69.07;0;0;
