epis;QTable;steps;cumReward;discountedRew;
100;1906986.3333333333;71;488.4770372836474;9.543140536810254;
200;3405027.3333333335;50;562.0;144.43883239619802;
300;4813181.666666667;122;494.4625153294037;133.77129889838415;
400;6032426.666666667;117;570.7629936490926;135.99407704732775;
500;7085244.0;140;566.3814968245463;116.85189381797969;
600;8206136.666666667;500;200.0;171.0;
700;9155494.0;130;558.2814968245463;161.2243223618338;
800;1.0172507E7;101;551.7629936490926;180.63238107517267;
900;1.1034432666666666E7;77;585.3814968245463;174.01168410077818;
1000;1.1821554E7;372;566.3814968245463;90.00000102727026;
