epis;QTable;steps;cumReward;discountedRew;
100;1729476.0;43;514.425987298185;207.1120104330137;
200;3146269.6666666665;109;543.6629936490925;166.5411446113241;
300;4482875.666666667;429;537.1444904736387;170.37812406691248;
400;5606055.666666667;128;551.7629936490926;136.9073933820888;
500;6662832.666666667;127;541.525987298185;197.13448905411187;
600;7705316.333333333;120;570.7629936490926;145.7985801693505;
700;8523049.666666666;72;551.7629936490926;191.59461246753776;
800;9356116.0;443;556.1444904736387;76.84354104740042;
900;1.0025714333333334E7;145;543.6629936490925;185.68267423952753;
1000;1.0661892666666666E7;426;543.6629936490925;90.04333356743555;
1100;1.1172824333333334E7;128;524.6629936490925;155.739847058928;
1200;1.1667920666666666E7;99;556.1444904736387;204.27816951912763;
