epis;QTable;steps;cumReward;discountedRew;
100;1665774.6666666667;500;0.0;0.0;
200;3201365.6666666665;177;558.2814968245463;97.16863541272292;
300;4644364.333333333;157;585.3814968245463;107.77203178899647;
400;5830133.0;401;570.7629936490926;104.82006613998381;
500;6825568.333333333;101;570.7629936490926;77.10084987369852;
600;7651704.0;100;556.1444904736388;174.38906696082418;
700;8519474.333333334;80;585.3814968245463;166.64169600053708;
800;9255014.0;500;456.1444904736387;246.14735786284257;
900;9860751.0;79;566.3814968245463;196.32786117665472;
1000;1.0422573333333334E7;89;585.3814968245463;268.8552000362516;
1100;1.0826058333333334E7;500;485.3814968245463;214.7742304666476;
1200;1.1277150333333334E7;156;539.922006076975;174.50492491189735;
