epis;QTable;steps;cumReward;discountedRew;
100;1801770.3333333333;198;554.5405092524287;135.89236152604258;
200;3232909.3333333335;69;566.3814968245463;104.46444663204296;
300;4562961.333333333;207;566.3814968245463;216.4308738544104;
400;5870595.333333333;254;539.922006076975;264.7484502519854;
500;6915238.666666667;61;556.1444904736387;143.7328787198877;
600;7944112.0;81;539.922006076975;193.4864814571193;
700;8729585.333333334;110;543.6629936490925;163.34308353569702;
800;9525876.666666666;136;539.922006076975;144.0168478288972;
900;1.0118292666666666E7;44;585.3814968245463;268.2474498387959;
1000;1.0638132333333334E7;67;554.5405092524287;203.25494649771986;
1100;1.1117390666666666E7;68;551.7629936490926;242.4769280177397;
1200;1.1569057E7;188;585.3814968245463;274.4024295027479;
